,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,2489.928045977012,2478.988166666666,2496.0589999999997,N/A,N/A,N/A,2478.256666666666,2496.23,4.615775180862488,N/A,N/A,N/A,N/A,N/A,N/A
1,-10,4.3,2391.759841269841,2382.756666666666,2400.291999999999,FAIL,FAIL,PASS,2382.643333333333,2400.709999999999,4.9539966442582575,3.9426121114536485,3.8580884143019856,3.826570468266181,3.881886218496803,3.8367282183634583,-7.327511634407003
2,-9,5.3,2349.638412698413,2336.599333333333,2359.654666666667,FAIL,FAIL,PASS,2335.87,2360.076666666667,6.473944497329095,5.6342846334562,5.7454366443077465,5.454358505960316,5.74382868171549,5.4647880251762055,-40.256928547360395
3,-8,6.3,2032.5325396825394,1358.8166666666664,2318.188,FAIL,FAIL,PASS,1323.6299999999997,2318.21,384.55118053663074,18.369828278109825,46.59027784316126,7.131554384011088,45.18664167349461,7.126073542332119,-8231.237234669103
4,-7,7.3,1510.5812698412697,1486.416,1535.093333333333,FAIL,FAIL,PASS,1485.5666666666666,1536.2799999999995,16.03795645323196,39.332332422941995,40.055980211896255,38.455991635386184,40.039407207066795,38.499316989969664,-247.45965357513714
