0.009985685348510742 ,0,NA, 46.66900000000001
0.5088694095611572 ,0,NA, 46.5757
0.9917628765106201 ,0,NA, 46.6014
1.4758589267730713 ,0,NA, 46.80435
1.9600775241851807 ,0,NA, 46.5895
2.441411018371582 ,0,NA, 46.6365
2.9254586696624756 ,0,NA, 46.6956
3.408447504043579 ,0,NA, 46.643399999999986
3.893080711364746 ,0,NA, 46.78425
4.37479829788208 ,0,NA, 46.76715
4.858209848403931 ,0,NA, 46.63615
5.341727018356323 ,0,NA, 46.87675
5.825658798217773 ,0,NA, 46.654300000000006
6.3076088428497314 ,0,NA, 46.7672
6.791308164596558 ,0,NA, 46.59165
7.274032354354858 ,0,NA, 46.66940000000001
7.757148265838623 ,0,NA, 46.89144999999999
8.240885019302368 ,0,NA, 46.69565
8.72433876991272 ,0,NA, 46.67205000000001
9.207143306732178 ,0,NA, 46.63135000000001
9.692055463790894 ,0,NA, 46.893349999999984
10.174316644668579 ,0,NA, 46.661950000000004
10.65770959854126 ,0,NA, 46.79254999999999
11.140685558319092 ,0,NA, 46.54060000000001
11.623709201812744 ,0,NA, 46.65904999999999
12.10737657546997 ,0,NA, 46.614450000000005
12.590262413024902 ,0,NA, 46.7188
13.07276725769043 ,0,NA, 46.59774999999999
13.557184219360352 ,0,NA, 46.5993
14.039559125900269 ,0,NA, 46.60995
14.52338171005249 ,0,NA, 46.74189999999999
15.006435632705688 ,0,NA, 46.69664999999999
15.489892482757568 ,0,NA, 46.76795
15.972232580184937 ,0,NA, 46.63395
16.456587314605713 ,0,NA, 46.811350000000004
16.9389910697937 ,0,NA, 46.592
17.42335295677185 ,0,NA, 46.6378
17.905903100967407 ,0,NA, 46.84035
18.38907480239868 ,0,NA, 46.7522
18.872278451919556 ,0,NA, 46.7072
19.355566024780273 ,0,NA, 46.6982
19.838905811309814 ,0,NA, 46.81774999999999
20.32163166999817 ,0,NA, 46.507099999999994
20.804993629455566 ,0,NA, 46.71425000000001
21.29033637046814 ,0,NA, 46.6699
21.77232003211975 ,0,NA, 46.553799999999995
22.25483465194702 ,0,NA, 46.67815
22.738531827926636 ,0,NA, 46.67585000000001
23.221296548843384 ,0,NA, 46.7568
23.704936504364014 ,0,NA, 46.656000000000006
24.188560724258423 ,0,NA, 46.7538
24.671776294708252 ,0,NA, 46.73995000000001
25.155956745147705 ,0,NA, 46.66069999999999
25.637615203857422 ,0,NA, 46.60105
26.12161374092102 ,0,NA, 46.713800000000006
26.604174613952637 ,0,NA, 46.7239
27.087848901748657 ,0,NA, 46.803650000000005
27.571926832199097 ,0,NA, 46.6553
28.0538649559021 ,0,NA, 46.65974999999999
28.537230014801025 ,0,NA, 46.702799999999996
29.0211820602417 ,0,NA, 46.7094
29.504411697387695 ,0,NA, 46.52080000000001
29.986955642700195 ,0,NA, 46.569599999999994
30.470211505889893 ,0,NA, 46.622749999999996
30.95380449295044 ,0,NA, 46.7148
31.438490390777588 ,0,NA, 46.708349999999996
31.920148849487305 ,0,NA, 46.692200000000014
32.40384578704834 ,0,NA, 46.74510000000001
32.88758826255798 ,0,NA, 46.69555000000001
33.36995840072632 ,0,NA, 46.68984999999999
33.85272765159607 ,0,NA, 46.65119999999999
34.336705923080444 ,0,NA, 46.663
34.81957769393921 ,0,NA, 46.64545
35.30384612083435 ,0,NA, 46.79155
35.78615951538086 ,0,NA, 46.64044999999999
36.26994299888611 ,0,NA, 46.67769999999999
36.753995180130005 ,0,NA, 46.68795
37.23613476753235 ,0,NA, 46.566900000000004
37.719388008117676 ,0,NA, 46.72825
38.202004194259644 ,0,NA, 46.69185
38.685726165771484 ,0,NA, 46.72935
39.169878005981445 ,0,NA, 46.745599999999996
39.652714014053345 ,0,NA, 46.539500000000004
40.13559293746948 ,0,NA, 46.70795
40.62003684043884 ,0,NA, 46.5934
41.10173201560974 ,0,NA, 46.64295000000001
41.584853172302246 ,0,NA, 46.66669999999999
42.06839203834534 ,0,NA, 46.62795
42.55145978927612 ,0,NA, 46.629999999999995
43.036502838134766 ,0,NA, 46.691350000000014
43.51818895339966 ,0,NA, 46.74125000000001
44.00079941749573 ,0,NA, 46.75824999999999
44.48571538925171 ,0,NA, 46.82785
44.96788835525513 ,0,NA, 46.9345
45.451398611068726 ,0,NA, 46.8159
45.93385148048401 ,0,NA, 46.5954
46.41732311248779 ,0,NA, 46.7389
46.90162897109985 ,0,NA, 46.5283
47.38396430015564 ,0,NA, 46.683049999999994
47.867517948150635 ,0,NA, 46.560599999999994
48.35197687149048 ,0,NA, 46.59054999999999
48.8338041305542 ,0,NA, 46.47319999999999
49.3170006275177 ,0,NA, 46.665400000000005
49.80057764053345 ,0,NA, 46.507549999999995
50.2840633392334 ,0,NA, 46.866000000000014
50.768165826797485 ,0,NA, 46.6597
51.25030755996704 ,0,NA, 46.65305000000001
51.73310947418213 ,0,NA, 46.5848
52.21790885925293 ,0,NA, 46.54365
52.699604511260986 ,0,NA, 46.664100000000005
53.18343758583069 ,0,NA, 46.74095
53.666699171066284 ,0,NA, 46.6147
54.14976692199707 ,0,NA, 46.633750000000006
54.63398361206055 ,0,NA, 46.61829999999999
55.1162428855896 ,0,NA, 46.563100000000006
55.59876799583435 ,0,NA, 46.737750000000005
56.08317804336548 ,0,NA, 46.65025
56.56532025337219 ,0,NA, 46.64020000000001
57.04889893531799 ,0,NA, 46.53575000000001
57.53217625617981 ,0,NA, 46.627700000000004
58.0145320892334 ,0,NA, 46.668499999999995
