,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,45.66151465517242,45.390324,46.040167,N/A,N/A,N/A,45.37424999999999,46.1182,0.17537956431609525,N/A,N/A,N/A,N/A,N/A,N/A
1,-35,-17.2,45.668576190476195,45.36173,45.94607,PASS,PASS,PASS,45.3416,45.95535,0.16603149898366254,-0.01546496071605174,0.07195711223874696,0.35311438867952094,0.0629958050090108,0.204380231722439,5.330190760186991
2,-34,-16.2,45.675269047619054,45.3524,45.96298,PASS,PASS,PASS,45.348600000000005,45.96915,0.18956273597162437,-0.0301225059013184,0.05652985999765205,0.32319127806376347,0.08355084665180344,0.16765143358405937,-8.08712902830919
3,-33,-15.2,45.6391880952381,45.357040000000005,45.97675,PASS,PASS,PASS,45.35080000000001,45.98445,0.1935221097864277,0.04889579354282691,0.05168129500759276,0.2900156554245377,0.07332840364830787,0.13774276709290406,-10.344731748582317
4,-32,-14.2,45.67451904761905,45.361580000000004,46.00882,PASS,PASS,PASS,45.35465000000001,46.0288,0.18441724802481835,-0.028479984829322767,0.04319630627499683,0.19384971659779612,0.06332627191644657,0.0680861996004417,-5.153213684824781
5,-31,-13.2,45.64788095238095,45.34076,45.94003,PASS,PASS,PASS,45.338750000000005,45.9429,0.17650819773893683,0.02985819216560301,0.07823820779403466,0.38011023847418157,0.10919507866918203,0.21749921106931822,-0.6435375907351403
6,-30,-12.2,45.71540476190476,45.48463000000001,46.01505,PASS,PASS,PASS,45.47210000000001,46.0214,0.17784662697445203,-0.11802084783938474,-0.21565094739862903,0.20989544258015655,-0.20776674782054919,0.05455453712840465,-1.406699046138733
7,-29,-11.2,45.68241428571427,45.387699999999995,46.037710000000004,PASS,PASS,PASS,45.38629999999999,46.05890000000001,0.19902523467066813,-0.045770778082342305,-0.02655691278644191,0.12858264199381858,0.005780967767501286,0.005336644413111282,-13.482568762661035
8,-28,-10.2,45.69150714285714,45.40127,46.01176,PASS,PASS,PASS,45.3951,46.021,0.19317336079653522,-0.06568439069798876,-0.04595117274667908,0.21076277911974195,-0.024115271792281134,0.06170047124284823,-10.14587791332936
9,-27,-9.2,45.7017619047619,45.4242,46.05170999999999,PASS,PASS,PASS,45.423,46.05839999999999,0.18810306277727204,-0.08814260738703947,-0.10743979239329028,0.12966681266833882,-0.07463264637634962,-0.02507158586109404,-7.254835254490997
10,-26,-8.2,45.72881190476191,45.43837,46.06031,PASS,PASS,PASS,45.43605,46.06985,0.219190351580975,-0.14738286738342055,-0.13620059835702475,0.10483930422262626,-0.10585075356589076,-0.04375092731528203,-24.980554282776872
11,-25,-7.2,45.78961428571429,45.49906000000001,46.10509999999999,PASS,PASS,PASS,45.4879,46.12809999999999,0.1663785023244102,-0.2805417899718413,-0.25047245959991415,-0.021466579354761428,-0.23955766431631442,-0.1410355440283185,5.132332279866989
12,-24,-6.2,45.88327380952381,45.58091999999999,46.20926000000001,PASS,PASS,PASS,45.57684999999999,46.21815000000001,0.19957784986005556,-0.4856587785711325,-0.44650875772052195,-0.21672571782941846,-0.4199044712701152,-0.3672727772686203,-13.797665445414461
13,-23,-5.2,46.10235238095239,45.621750000000006,47.05753,FAIL,PASS,FAIL,45.592650000000006,47.2103,0.32821516741163487,-0.9654470052277042,-0.481330269921854,-2.3680455872085098,-0.5098575634754361,-2.2097291697486745,-87.14561681774762
14,-22,-4.2,56.265919047619036,51.76849,61.86977999999999,FAIL,PASS,FAIL,51.6382,62.11279999999999,2.748995225372179,-23.22394356063127,-13.805076667933927,-34.68175254021187,-14.051818621078802,-34.382179803995925,-1467.4547009465305
15,-21,-3.2,,,,PASS,PASS,PASS,,,,,,,,,
16,-20,-2.2,,,,PASS,PASS,PASS,,,,,,,,,
17,-19,-1.2,,,,PASS,PASS,PASS,,,,,,,,,
18,-18,-0.2,,,,PASS,PASS,PASS,,,,,,,,,
19,-17,0.8,,,,PASS,PASS,PASS,,,,,,,,,
20,-16,1.8,,,,PASS,PASS,PASS,,,,,,,,,
21,-15,2.8,,,,PASS,PASS,PASS,,,,,,,,,
22,-14,3.8,,,,PASS,PASS,PASS,,,,,,,,,
23,-13,4.8,,,,PASS,PASS,PASS,,,,,,,,,
24,-12,5.8,,,,PASS,PASS,PASS,,,,,,,,,
