,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,195.3259956896552,194.7621465,195.744114,N/A,N/A,N/A,194.72655,195.7497,0.2557664922028062,N/A,N/A,N/A,N/A,N/A,N/A
1,-35,-17.2,195.30235714285715,194.72505,195.73507,PASS,PASS,PASS,194.69135,195.75505,0.28900878242958616,0.01210209973055109,0.01807663105005621,-0.0027330820941341327,0.019047079048284093,0.004620317727657817,-12.997124815091501
2,-34,-16.2,195.27439285714286,194.86414,195.69901,PASS,PASS,PASS,194.84525,195.7053,0.2570052948315051,0.026418824760188996,-0.06095727572844577,0.022682027098890063,-0.052368235734140386,0.023042327597145085,-0.48434907091606816
3,-33,-15.2,195.31532380952382,194.8596,195.81976,PASS,PASS,PASS,194.85815,195.82615,0.29346453517377924,0.0054636251020776985,-0.06758195017576787,-0.039054976840333634,-0.05003718728269423,-0.03864535104233382,-14.739242285530105
4,-32,-14.2,195.34436428571428,194.83032,195.83532,PASS,PASS,PASS,194.8143,195.8445,0.27593422003389617,-0.009404071380371474,-0.04506319246142849,-0.04842919299494235,-0.03500346511122496,-0.04659450449682471,-7.885211099153014
5,-31,-13.2,195.34673333333336,194.81135,195.67308,PASS,PASS,PASS,194.7703,195.6801,0.2628541764616541,-0.010616939954633193,-0.022467403648854575,0.035555610046901685,-0.02526337940109137,0.03628921378448058,-2.7711543438723214
6,-30,-12.2,195.33095714285713,194.80828,195.72472,PASS,PASS,PASS,194.7812,195.72695,0.28660471440893776,-0.002540088524526004,-0.028064996786524184,0.011621984605852294,-0.02368709773898301,0.009907833039621033,-12.057178381943356
7,-29,-11.2,195.30804999999998,194.95034,195.70763,PASS,PASS,PASS,194.94315,195.7197,0.25537789009622575,0.009187558262205988,-0.11123290583641506,0.015325693985738489,-0.09662734950398137,0.018638619192402135,0.1519362850205924
8,-28,-10.2,195.34202380952385,194.84416,195.85454000000001,PASS,PASS,PASS,194.8141,195.86865,0.25925857633791194,-0.008205830366848282,-0.04496048433045886,-0.06076637665345711,-0.04210956876057431,-0.05641344597468618,-1.365340746956318
9,-27,-9.2,195.31825714285714,194.88381,195.74647,PASS,PASS,PASS,194.8836,195.7507,0.27477688825923413,0.003961862204128535,-0.08065155984122255,-0.000510856466193703,-0.06246773420111748,-0.0012036121811518732,-7.432715635539136
10,-26,-8.2,195.32733095238095,194.959,195.72455,PASS,PASS,PASS,194.94955,195.7497,0.23684022540321717,-0.0006836072797333507,-0.11451956602732641,0.0,-0.10107379875277926,0.009994681117207223,7.399822641576407
11,-25,-7.2,195.28235476190474,194.8113,195.74602,PASS,PASS,PASS,194.80345,195.76835,0.2724525407776368,0.0223426111800288,-0.03949127635650858,-0.009527473094471179,-0.025237707061309535,-0.0009737202110665159,-6.523938468687167
12,-24,-6.2,195.3418285714286,194.84399000000002,195.67885,PASS,PASS,PASS,194.82855,195.679,0.2694061963705682,-0.008105875368766623,-0.05238114679277369,0.03611755215971621,-0.042022282805359856,0.03334148785694005,-5.332873767118253
13,-23,-5.2,195.40620238095238,194.92610000000002,196.09162,PASS,PASS,PASS,194.90995,196.1647,0.3063572805876296,-0.04106298857660248,-0.09418335609602593,-0.21200543346938489,-0.08418139918170363,-0.177530753236345,-19.78006890156207
14,-22,-4.2,195.39212380952384,194.89147,195.89138,PASS,PASS,PASS,194.8864,195.9131,0.32267277876319383,-0.03385525804445651,-0.08208947367475355,-0.08347394657565033,-0.06640073665443924,-0.07523393525896871,-26.159128971177093
15,-21,-3.2,195.4613952380953,194.81471,195.88168,PASS,PASS,PASS,194.809,195.8835,0.2995033559514684,-0.06931977894802159,-0.0423414269908209,-0.06835259517639512,-0.026988560633875988,-0.0702784861260209,-17.10031027597693
16,-20,-2.2,195.55326190476188,195.10437,196.07564000000002,PASS,PASS,PASS,195.09465,196.10325000000003,0.2697111588833371,-0.11635226243401534,-0.18903431504332527,-0.18061330362194228,-0.1757135594107804,-0.16936703394311264,-5.4521085074246916
17,-19,-1.2,196.0771119047619,195.23693,196.58498,PASS,PASS,PASS,195.1968,196.59955,0.372673651773496,-0.38454493087551256,-0.2414924929343189,-0.4341513677926473,-0.24377606661877743,-0.42957409181662826,-45.708551798094824
18,-18,-0.2,198.08024523809522,196.93724,199.2928,FAIL,PASS,FAIL,196.8796,199.3025,0.7062826719707874,-1.4100783353057211,-1.1056787068840934,-1.8149708530843314,-1.1167947874306279,-1.812920923895573,-176.14355027035805
19,-17,0.8,221.7956238095238,217.58723,226.39515,FAIL,PASS,FAIL,217.54765,226.58415,2.7321319000745112,-13.551513215847114,-11.719562637965906,-15.751978163951211,-11.719465979494123,-15.658726780412923,-968.2133834435625
20,-16,1.8,293.27257380952386,284.8066,302.1702,FAIL,PASS,FAIL,284.6912,302.8808,5.267039052319135,-50.145183068971335,-46.200505272650275,-54.7286151651829,-46.233036099753605,-54.370005731053574,-1959.3155135203233
21,-15,2.8,,,,PASS,PASS,PASS,,,,,,,,,
22,-14,3.8,,,,PASS,PASS,PASS,,,,,,,,,
23,-13,4.8,,,,PASS,PASS,PASS,,,,,,,,,
24,-12,5.8,,,,PASS,PASS,PASS,,,,,,,,,
