,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,95.80356637931035,95.4421955,96.1492335,N/A,N/A,N/A,95.3834,96.18825,0.19005824277853317,N/A,N/A,N/A,N/A,N/A,N/A
1,-35,-17.2,95.75709523809526,95.46415,96.06243999999998,PASS,PASS,PASS,95.4569,96.07274999999998,0.18278236095474137,0.04850669236164176,-0.07705743347375947,0.12007703643637502,-0.023002928510803967,0.09026957037573582,3.828237974540296
2,-34,-16.2,95.76546666666667,95.49941,96.10607,PASS,PASS,PASS,95.4819,96.10795,0.181760667041396,0.039768574473354114,-0.10326744485937948,0.08348213009384624,-0.05994675593983021,0.044892193550343254,4.36580682628218
3,-33,-15.2,95.76759047619048,95.36119,96.03903,PASS,PASS,PASS,95.3419,96.0576,0.18815582213888876,0.037551736829335436,0.043508618900143216,0.1358274009559409,0.0848738857856674,0.11461713836751204,1.0009671834445082
4,-32,-14.2,95.74459047619047,95.33757,96.05458,PASS,PASS,PASS,95.2913,96.07425,0.1897117475402135,0.06155919382623634,0.09655768194464431,0.11851759440471171,0.10962184959376524,0.09844436253357404,0.18231002941736552
5,-31,-13.2,95.74415952380953,95.42555,96.16042,PASS,PASS,PASS,95.41475,96.19655,0.19930085399907793,0.06200902298941385,-0.03286735427758218,-0.00862891257508638,0.017440399304305243,-0.011634518126458058,-4.86304150002838
6,-30,-12.2,95.81015952380952,95.42219,96.12012999999999,PASS,PASS,PASS,95.408,96.12055,0.2082058156122477,-0.006881940566867271,-0.02579065120346582,0.07038281702806953,0.02096085478251215,0.03026909205678177,-9.548427139180246
7,-29,-11.2,95.81340714285713,95.50998,96.20248,PASS,PASS,PASS,95.50445,96.22115,0.20211142303548305,-0.010271813376773983,-0.12690887512922686,-0.03420376189399218,-0.07102152213168851,-0.055379016620033895,-6.341835050529713
8,-28,-10.2,95.79088571428572,95.50604,96.10781999999999,PASS,PASS,PASS,95.49735,96.12324999999998,0.17987884335216772,0.013236109576992512,-0.11946523189569955,0.06757582137112583,-0.06689336898164906,0.04307210623785621,5.35593683154646
9,-27,-9.2,95.76833095238095,95.44161,96.05508,PASS,PASS,PASS,95.43935,96.05535,0.21242512414742296,0.03677882594672735,-0.058658005481048,0.13816656400339153,0.000613460322169227,0.09792433758714285,-11.76843531851074
10,-26,-8.2,95.82111428571427,95.51387,96.106,PASS,PASS,PASS,95.4887,96.10825,0.16187280357031616,-0.01831654819032821,-0.11039656795626884,0.08317024168752243,-0.07509728755139577,0.044964997042851604,14.829895718366872
11,-25,-7.2,95.83613333333334,95.49998,96.15186,PASS,PASS,PASS,95.4966,96.1593,0.19758720880495567,-0.03399346731419345,-0.11867893155413436,0.030097231210667312,-0.060543976065593336,-0.0027316910435954693,-3.961399367032813
12,-24,-6.2,95.82845476190477,95.56582999999999,96.24516,PASS,PASS,PASS,95.5513,96.2609,0.20576282639531948,-0.025978555428586656,-0.1760264364658872,-0.07552897573249341,-0.12953861691079216,-0.09976834604719388,-8.26303736538604
13,-23,-5.2,95.81964761904763,95.43487,96.09602,PASS,PASS,PASS,95.41055,96.0963,0.19837541208286946,-0.01678563788910059,-0.028464072364799333,0.09559379653959511,0.007675326370706983,0.055344694973567574,-4.376116069865982
14,-22,-4.2,95.9552357142857,95.64959,96.25664,PASS,PASS,PASS,95.6367,96.26175,0.1901164091700501,-0.15831282770294317,-0.2655598353592031,-0.07641265955042315,-0.21729854276037333,-0.11170811881720347,-0.030604508737201788
15,-21,-3.2,96.07284047619046,95.60266,96.45853,PASS,PASS,PASS,95.59565,96.46475,0.2389713783170732,-0.2810689696185074,-0.22252299666400194,-0.28745714783250415,-0.1681274190722104,-0.32168379168618344,-25.7358664499158
16,-20,-2.2,96.61857380952381,96.1503,97.05841000000001,FAIL,PASS,PASS,96.1139,97.06215,0.25838101159869103,-0.8507067753476282,-0.7658565326880845,-0.9085309276340989,-0.7419197518355544,-0.9455889214135184,-35.94833237502437
17,-19,-1.2,113.35587857142859,109.62460999999999,116.52894,FAIL,PASS,FAIL,109.46645,116.5866,2.220227527730629,-18.321146962968193,-14.76467603377527,-21.206696244083876,-14.859690125213007,-21.195911561791092,-1068.1827082436862
18,-18,-0.2,153.16563333333335,148.59138,159.80003,FAIL,PASS,FAIL,148.28199999999998,160.2571,3.1613304148069292,-59.874667637019044,-55.45891633135325,-66.6077717392717,-55.68730289738567,-66.20000408011573,-1563.348228727282
19,-17,0.8,,,,PASS,PASS,PASS,,,,,,,,,
20,-16,1.8,,,,PASS,PASS,PASS,,,,,,,,,
21,-15,2.8,,,,PASS,PASS,PASS,,,,,,,,,
22,-14,3.8,,,,PASS,PASS,PASS,,,,,,,,,
23,-13,4.8,,,,PASS,PASS,PASS,,,,,,,,,
24,-12,5.8,,,,PASS,PASS,PASS,,,,,,,,,
