,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,3.6573318103448273,3.530834149999999,4.266376650000001,N/A,N/A,N/A,3.53078,4.2812850000000005,0.192072568462745,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,3.6532092857142855,3.5368520000000006,4.398921000000001,PASS,FAIL,FAIL,3.5367700000000006,4.486105000000002,0.233748935656859,0.1127194590023586,-0.1696508986683001,-4.784077677613182,-0.17043706230159342,-3.106719375093166,-21.698240163950157
2,-24,-6.2,3.614173095238095,3.5373330000000003,3.9497449999999987,FAIL,FAIL,FAIL,3.537230000000001,3.954139999999999,0.1274480875834954,1.180060146160579,-0.18267918137071568,7.641280596830194,-0.1840599055042324,7.421558759937473,33.64586697437972
3,-23,-5.2,3.6739749999999995,3.537748999999998,4.306804999999999,PASS,FAIL,FAIL,3.5375799999999984,4.398654999999998,0.20851555135049257,-0.4550637054066749,-0.19259200516595093,-2.7414666391047904,-0.19584182394970095,-0.947603864276686,-8.560817934257434
4,-22,-4.2,3.6576035714285715,3.539242,4.364914000000001,PASS,FAIL,FAIL,3.5392399999999995,4.414905000000001,0.23636132477175095,-0.007430583218494936,-0.2396071123094463,-3.1210255799368767,-0.23812644952471376,-2.309626132048139,-23.058345428226172
5,-21,-3.2,3.7516014285714294,3.538749000000003,4.241135000000001,FAIL,FAIL,FAIL,3.5385450000000027,4.248090000000001,0.24872755024897616,-2.5775516993005336,-0.2199230764874245,0.7753513255949837,-0.2241637432900578,0.5916413873116404,-29.496654436221657
6,-20,-2.2,3.592301666666667,3.5395199999999996,3.892603000000001,FAIL,FAIL,FAIL,3.5392399999999995,3.939250000000001,0.0925563451678672,1.7780761235341371,-0.2396071123094463,7.989073373998686,-0.24599994310127654,8.760915424567576,51.81178347921155
7,-19,-1.2,3.7051295238095245,3.5407230000000007,4.493171,FAIL,FAIL,FAIL,3.5405200000000008,4.568200000000001,0.2902636119370832,-1.3069012040280434,-0.2758597250466115,-6.701609446696505,-0.2800712120675965,-5.315853910835546,-51.12184642513574
8,-18,-0.2,3.658635,3.540482,4.2950060000000025,PASS,FAIL,FAIL,3.540305,4.341955000000002,0.20958730659321975,-0.03563225112598247,-0.2697704190009008,-1.4170979040171763,-0.2732456295065797,-0.6710460034043614,-9.118812889656317
9,-17,0.8,3.658984761904761,3.5407420000000016,4.062836000000002,PASS,FAIL,FAIL,3.5406150000000025,4.083145000000002,0.1630248885483153,-0.04519555910289844,-0.27855034864824435,4.6280497560895535,-0.2806093285350856,4.770808268885472,15.123283947787627
10,-16,1.8,3.700046904761905,3.5415719999999986,4.2438910000000005,FAIL,FAIL,FAIL,3.5414299999999983,4.2752300000000005,0.21837239923165785,-1.16793051962792,-0.30163306691434394,0.14142950072232802,-0.30411652158738456,0.5270432464044198,-13.692653240076833
11,-15,2.8,3.6462821428571424,3.542128999999999,4.0981200000000015,PASS,FAIL,FAIL,3.5420149999999992,4.132955000000003,0.15509129601279578,0.30212373557222266,-0.31820164382938665,3.4646140119145965,-0.31989183065990456,3.943783303801813,19.253802219613796
12,-14,3.8,3.683480476190476,3.5414169999999983,4.3209230000000005,FAIL,FAIL,FAIL,3.541159999999998,4.352460000000001,0.218626290590272,-0.7149656416649562,-0.29398603141509344,-1.662468160844237,-0.29972662408964035,-1.2785169823203455,-13.824838361901445
13,-13,4.8,4.424556904761904,3.604195,5.353158,FAIL,PASS,FAIL,3.596535,5.398325,0.5555455059072033,-20.977727321512567,-1.862336367601487,-26.09123195489203,-2.0777200764301185,-25.473169369610133,-189.23729731607074
14,-12,5.8,7.116975952380952,5.826029000000002,9.073588000000003,FAIL,PASS,FAIL,5.774930000000001,9.093390000000005,0.9061523157030762,-94.59475709178096,-63.559610057834284,-112.39861396753554,-65.00432341179217,-112.6766749485187,-371.7760182807345
15,-11,6.8,,,,PASS,PASS,PASS,,,,,,,,,
