,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,2485.6745402298848,2480.0274999999992,2490.5114000000003,N/A,N/A,N/A,2479.5999999999995,2491.07,2.748765216193112,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,2485.511746031746,2481.4726666666666,2489.458,PASS,PASS,PASS,2481.456666666667,2489.5,2.9923080313527644,0.0065492965995327295,-0.0748776684411792,0.06302512574918262,-0.05827220329884727,0.0422965339568507,-8.860080654576446
2,-24,-6.2,2485.318253968254,2481.6853333333333,2488.718,PASS,PASS,PASS,2481.66,2488.733333333333,2.3575539628670197,0.014333584540715219,-0.08307791579288598,0.09380172643350217,-0.06684737702844469,0.07200930700419497,14.232254214417711
3,-23,-5.2,2485.161111111111,2481.8846666666664,2489.1259999999997,PASS,PASS,PASS,2481.8766666666666,2489.253333333333,2.2197791014556745,0.020655524706233063,-0.09181588428242853,0.07292716249110064,-0.07488492231102788,0.05562712943215488,19.244499734686475
4,-22,-4.2,2485.5234920634925,2480.3946666666666,2489.2386666666666,PASS,PASS,PASS,2480.0099999999998,2489.353333333333,2.375400194631667,0.006076747536636863,-0.01653492498791375,0.06891282327141154,-0.014804943359190357,0.05110329281502947,13.583008812900168
5,-21,-3.2,2485.3461904761907,2480.783333333333,2488.7706666666663,PASS,PASS,PASS,2480.573333333333,2488.7999999999997,2.3785203817393485,0.013209684066832369,-0.039253643060709706,0.09112550028704278,-0.030476812589118968,0.06989461414768035,13.469496495103794
6,-20,-2.2,2485.375714285715,2481.3719999999994,2489.309333333333,PASS,PASS,PASS,2481.2333333333327,2489.313333333333,2.5373676523465027,0.012021925611480567,-0.06587083938269125,0.07051855895928719,-0.054213108524004405,0.04826585683033527,7.690637330582319
7,-19,-1.2,2485.999047619048,2480.9426666666664,2490.628666666666,PASS,PASS,PASS,2480.4766666666665,2490.796666666666,2.701275036977362,-0.013055103711728636,-0.03535516481154244,0.010972527200520027,-0.036901472530732796,-0.0047085376387246336,1.7276913625064467
8,-18,-0.2,2482.852857142857,2478.1180000000004,2487.8399999999997,PASS,PASS,PASS,2477.9233333333336,2488.083333333333,2.637653899820462,0.11351780135974236,0.06761843308057043,0.11989493136150865,0.07699511396542352,0.10726311070090387,4.042226513857487
9,-17,0.8,2483.433809523809,2477.129333333333,2487.5153333333333,PASS,PASS,PASS,2476.593333333333,2487.5366666666664,3.089105279619247,0.09014578014177617,0.12125611657794247,0.14183998576249393,0.11686026331024092,0.12029925527211188,-12.381561779855723
10,-16,1.8,2487.085873015873,2481.644,2492.695333333333,PASS,PASS,PASS,2481.273333333333,2493.236666666666,2.874579950911147,-0.05677866362414661,-0.06748400279616192,-0.08697734975998507,-0.0651807288427464,-0.08769015605922496,-4.577136453010032
11,-15,2.8,2483.6842857142856,2476.6520000000005,2489.5539999999996,PASS,PASS,PASS,2476.543333333334,2489.9299999999994,3.8343758209788246,0.08006899066581434,0.123272570844712,0.04576346710452866,0.13610736171267207,0.038441903939917275,-39.4944827732222
12,-14,3.8,2480.94746031746,2475.8633333333332,2485.7119999999995,PASS,PASS,PASS,2475.7599999999998,2485.843333333333,2.957778615553199,0.19017292231619715,0.1548636876915507,0.20981612988263554,0.16790808435253268,0.19270740941000258,-7.603901494706736
13,-13,4.8,2485.574761904761,2480.577333333333,2488.713333333333,PASS,PASS,PASS,2480.3466666666664,2488.833333333333,2.2503141932303885,0.004014134735211626,-0.030112383717813246,0.08978738721381307,-0.022170453083037837,0.07219668485224287,18.133633968675237
14,-12,5.8,2487.2490476190474,2482.1046666666666,2491.8353333333334,PASS,PASS,PASS,2481.9766666666665,2492.076666666667,3.0559226907865336,-0.06334326411924282,-0.09584879281605932,-0.04041101481157336,-0.08375579168647854,-0.05315909549071391,-11.174380146545134
15,-11,6.8,2482.7234920634924,2479.4833333333327,2486.1613333333335,PASS,PASS,PASS,2479.2933333333326,2486.2266666666665,1.9475447437994042,0.11872222684951694,0.012367586169819427,0.19442782954046667,0.021941960993036157,0.1746655994695251,29.148377885229277
