,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,199.7564077586207,199.3136445,200.154287,N/A,N/A,N/A,199.2801,200.18615000000003,0.23660772199024643,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,199.76678809523813,199.3379,200.09306,PASS,PASS,PASS,199.3337,200.1173,0.2349371841071348,-0.005196497441010103,-0.026896815085896066,0.034392988725756524,-0.012169513061099592,0.030589901879045117,0.7060369243487763
2,-24,-6.2,199.77821666666668,199.44664,200.1041,PASS,PASS,PASS,199.4465,200.12715,0.20792220861017813,-0.01091775142068861,-0.08350056026667071,0.029472568406968172,-0.06672674132953939,0.025074156917769343,12.1236589992827
3,-23,-5.2,199.7829166666667,199.3667,200.20655000000002,PASS,PASS,PASS,199.3351,200.22305000000003,0.2225736756297444,-0.013270617119842175,-0.027599343838148827,-0.018432843630792048,-0.026619100831302724,-0.026111356785483493,5.9313560193443555
4,-22,-4.2,199.74216904761903,199.36242000000001,200.03397,PASS,PASS,PASS,199.36175000000003,200.03495,0.23380974181809872,0.007128037173592287,-0.04097248044336822,0.07552970073105311,-0.02447173153767953,0.06011212740099841,1.1825396688714402
5,-21,-3.2,199.74341666666666,199.33548,200.15325,PASS,PASS,PASS,199.3194,200.19165,0.23987844647515386,0.006503466947469866,-0.019720985687982504,-0.0027474428175893427,-0.010955346310964856,0.0005181003192785093,-1.38234054974852
6,-20,-2.2,199.74939761904758,199.40789,200.19244,PASS,PASS,PASS,199.39185,200.2215,0.21435524805576056,0.003509344031447694,-0.05607684861659577,-0.017658564291268688,-0.04728502167346578,-0.019061795064121763,9.404796152596903
7,-19,-1.2,199.76665714285713,199.3718,200.10854000000003,PASS,PASS,PASS,199.36535,200.11945000000003,0.22414128540147732,-0.005130941405802661,-0.0427789829491264,0.03331898835159041,-0.02917788199894063,0.02285586818331667,5.268820680874909
8,-18,-0.2,199.72202142857142,199.34577,200.00674,PASS,PASS,PASS,199.3364,200.0088,0.20082684990522653,0.01721413116861021,-0.028251691965225395,0.08859254249108557,-0.016118063608022603,0.07371663240967853,15.122444772320184
9,-17,0.8,199.7718095238095,199.38397,200.02339,PASS,PASS,PASS,199.3502,200.02525,0.19496878636017864,-0.007710273408312157,-0.03517661823734357,0.08037519079118433,-0.035283836275441544,0.0653980496555662,17.598299531316332
10,-16,1.8,199.7085523809524,199.33254,200.08455,PASS,PASS,PASS,199.332,200.0875,0.23765793563238308,0.02395686736924381,-0.026043744458171775,0.04927913344655489,-0.00948028422609325,0.03484162195337014,-0.4438627925169476
11,-15,2.8,199.74878571428573,199.42882,200.11646000000002,PASS,PASS,PASS,199.42715,200.14265000000003,0.2215986231584394,0.003815669504918075,-0.07379060929817238,0.02172977501190494,-0.057786058896731635,0.018898920711097708,6.3434526589228355
12,-14,3.8,199.74126904761903,199.39819,200.11004,PASS,PASS,PASS,199.3936,200.1281,0.23301900484520213,0.007578585924493427,-0.0569550095568939,0.02899801010211596,-0.04241832023697212,0.02210644631359447,1.5167371186610035
13,-13,4.8,199.70955,199.36575,200.00794,PASS,PASS,PASS,199.32895,200.01315,0.18402874435805036,0.02345744957393833,-0.024513235390782824,0.08641956498990075,-0.026142465123596657,0.07311709491389509,22.22200407912448
14,-12,5.8,199.73703571428572,199.34129,200.01910000000004,PASS,PASS,PASS,199.3399,200.02320000000003,0.22053124389916978,0.009697833752787757,-0.0300080138458359,0.08139923765954589,-0.013870349954880843,0.06754139620300689,6.79457033601776
15,-11,6.8,199.68574285714286,199.38478999999998,200.08417000000003,PASS,PASS,PASS,199.3662,200.09025000000003,0.2218724731043275,0.035375536770379794,-0.04320551826298141,0.04790541203774602,-0.035695248149442,0.035031475493693516,6.227712587726258
