,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,496.4323362068965,495.06624500000004,497.76894500000003,N/A,N/A,N/A,495.02150000000006,498.08900000000006,0.7602669740452717,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,496.45966666666675,495.0458,497.6212,PASS,PASS,PASS,495.0295,497.6395,0.7763776679769666,-0.005505374605347751,-0.0016160914222765092,0.09024491606922803,0.004129750352915296,0.02968144185854003,-2.119083753694082
2,-24,-6.2,496.4496190476191,495.417,497.8308,PASS,PASS,PASS,495.402,497.91100000000006,0.6839947899063672,-0.0034814091391898684,-0.07686534827273699,0.035736585228743706,-0.07085011421045996,-0.012426448178678565,10.032289543378571
3,-23,-5.2,496.3694761904761,495.1719,497.7122,PASS,PASS,PASS,495.138,497.7385,0.8222103817787562,0.012662353323044013,-0.023534331337106928,0.07036895012740046,-0.021341588336315696,0.01139986746261057,-8.147586288523426
4,-22,-4.2,496.4485476190477,495.3598,497.7084,PASS,PASS,PASS,495.3135,497.7415,0.740431781205418,-0.003265583437833392,-0.058987336913632296,0.06976664812916604,-0.059296104908135944,0.01216327386595951,2.6089773088936727
5,-21,-3.2,496.43073809523804,495.1157,497.5647,PASS,PASS,PASS,495.1065,497.61,0.729123439807143,0.00032191933157481583,-0.017170971361834323,0.09616755238522469,-0.009989572203608079,0.04103208969776418,4.096394464225951
6,-20,-2.2,496.3295476190476,495.0985,497.6987,PASS,PASS,PASS,495.0675,497.7895,0.7135453192468079,0.0207054577939549,-0.009292525678164569,0.06012981615736947,-0.006515289686123466,0.014111969158714136,6.1454273818925165
7,-19,-1.2,496.50530952380956,495.24549999999994,497.4992,PASS,PASS,PASS,495.2319999999999,497.5295,0.6977521672519281,-0.014699549483550428,-0.04252340554902242,0.11232932267126375,-0.03620828562042202,0.054190805334402126,8.22274397383214
8,-18,-0.2,496.4536904761904,495.24869999999993,497.6239,PASS,PASS,PASS,495.2099999999999,497.669,0.7614155481107407,-0.004301546804358219,-0.038079154137721824,0.0843222797532314,-0.03685466376320825,0.02913902151931931,-0.15107509660161744
9,-17,0.8,496.3666428571429,495.23839999999996,497.559,PASS,PASS,PASS,495.2295,497.6155,0.7111787423506439,0.013233092399969816,-0.04201837697956818,0.09506333205512632,-0.03477413411611578,0.042177199302781875,6.4567097309825625
10,-16,1.8,496.52700000000004,495.241,497.7856,PASS,PASS,PASS,495.2175,497.883,0.7765417889592406,-0.01906882090454945,-0.039594239846130454,0.04135807054564026,-0.035299316357136776,-0.0033459299072901086,-2.1406710365666712
11,-15,2.8,496.2716904761904,495.2483000000001,497.3433,PASS,PASS,PASS,495.2465000000001,497.348,0.7186128734616116,0.03236004566776568,-0.04545257125196031,0.1487685935646124,-0.03677386649539154,0.08551055751379413,5.478878079107466
12,-14,3.8,496.4429761904762,495.4305,497.63,PASS,PASS,PASS,495.4035,497.6305,0.7669186964110078,-0.002143289790713304,-0.07716836541442101,0.09205182206394275,-0.07357702200035014,0.02791355334552564,-0.8749192839909024
13,-13,4.8,496.385880952381,495.2824999999999,497.4892,PASS,PASS,PASS,495.2734999999999,497.4995,0.7845364858431141,0.009357822028764423,-0.050906879802157884,0.1183523426536309,-0.043682032896400755,0.05619976955373303,-3.192235441809057
14,-12,5.8,496.5031904761904,495.39099999999996,497.8349999999999,PASS,PASS,PASS,495.3905,497.89699999999993,0.8497550599465403,-0.014272694207494592,-0.0745422168531901,0.0385473278872091,-0.06559829180030746,-0.013270213150780641,-11.770613344561763
15,-11,6.8,496.4366904761905,495.1945,497.7673,PASS,PASS,PASS,495.189,497.806,0.8167564275258251,-0.0008771123427003486,-0.03383691415422589,0.05681715516706297,-0.02590663396975638,0.00033047461409091867,-7.430212729086621
