,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,50.23070175438597,50.04202999999999,50.363984,N/A,N/A,N/A,50.01514999999999,50.38,0.07759584681731219,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,50.21022142857142,49.89874999999999,50.39985,PASS,PASS,PASS,49.88459999999999,50.40935,0.12440985950822996,0.040772525764599325,0.2610209106640678,-0.05825724493846938,0.28631931997961957,-0.0712135878686615,-60.33056485759394
2,-24,-6.2,50.20279285714285,50.06302,50.405680000000004,PASS,PASS,PASS,50.06255,50.4185,0.10770148825076012,0.055561432089048006,-0.0947712843008775,-0.07641921397379732,-0.04194474125052848,-0.08278932024122979,-38.798006166911435
3,-23,-5.2,50.20459761904762,50.03323,50.39295,PASS,PASS,PASS,50.01650000000001,50.39345,0.09306764136394224,0.051968486257652394,-0.0026991821478419913,-0.02669710202461066,0.017585217865835175,-0.05751332142428791,-19.938946710712603
4,-22,-4.2,50.22052142857143,50.04943,50.338750000000005,PASS,PASS,PASS,50.03235,50.34425,0.07595307856076172,0.0202671383416402,-0.03438957995729225,0.07096069868995666,-0.014787569569042617,0.050103264269160154,2.117082709875074
5,-21,-3.2,50.19924523809523,50.09901,50.381530000000005,PASS,PASS,PASS,50.09325,50.38645,0.07484980110989359,0.06262408286579803,-0.15615268573623448,-0.012802699483924086,-0.11386428568147622,-0.03483838768593634,3.538908098888014
6,-20,-2.2,50.24065,50.08268,50.51166,PASS,PASS,PASS,50.08205,50.51635,0.11146254079285986,-0.019805109756733545,-0.1337594708803454,-0.2706431123461695,-0.08123171661903729,-0.2932174706433014,-43.644982772443655
7,-19,-1.2,50.22816904761904,49.99328999999999,50.46278,PASS,PASS,PASS,49.97139999999999,50.4761,0.12161727311138183,0.005042148881997105,0.08747349553085984,-0.19075029773719698,0.09739812713433535,-0.19616398893304413,-56.731678433398
8,-18,-0.2,50.21565476190477,50.01127999999999,50.46691,PASS,PASS,PASS,49.99294999999999,50.48635,0.11865112083832369,0.029955767997770284,0.04438655087508086,-0.211095672886064,0.0614483465199106,-0.2043642933410441,-52.90911267154542
9,-17,0.8,50.19674761904761,50.030759999999994,50.33867999999999,PASS,PASS,PASS,50.03059999999999,50.34514999999999,0.08710298140160139,0.06759637861398278,-0.030890640136041377,0.06917427550617888,0.022521068789567725,0.05024225247949537,-12.25211783134776
10,-16,1.8,50.19282857142858,50.04317,50.28482000000001,PASS,PASS,PASS,50.03155,50.286800000000014,0.06843212617518973,0.07539847470692342,-0.032790064610446076,0.18499404525603183,-0.002278085041741284,0.15718375258000156,11.809550405058484
11,-15,2.8,50.22453333333334,50.108929999999994,50.4046,PASS,PASS,PASS,50.10674999999999,50.410700000000006,0.08827195524816266,0.012280180919609475,-0.18314450721431347,-0.060936879714178355,-0.1336876221847994,-0.08064493071080314,-13.75860805538442
12,-14,3.8,50.20879047619048,50.0315,50.35142,PASS,PASS,PASS,50.02435,50.35355,0.09872762229873663,0.04362128624566924,-0.01839442648878786,0.05250099245733244,0.021042311832650686,0.02494639820393216,-27.23312696255001
13,-13,4.8,50.19708095238095,50.09472,50.28770000000001,PASS,PASS,PASS,50.09335,50.28965000000001,0.058451130177677287,0.06693277384300586,-0.15635262515459736,0.1793370385073317,-0.1052914919718736,0.15146538049887798,24.67234707123987
14,-12,5.8,50.19543571428572,49.96402,50.374990000000004,PASS,PASS,PASS,49.949,50.3806,0.10679006407767842,0.07020813739112731,0.13225992524263805,-0.0011909487891992887,0.15588895974042608,-0.021852917751704965,-37.623427616041944
15,-11,6.8,50.20913333333333,50.04452,50.32153999999999,PASS,PASS,PASS,50.03645,50.32294999999999,0.07462982368553087,0.04293872133840658,-0.04258709610990022,0.1132393807066513,-0.004975817327971634,0.0842745085456511,3.8223993337741105
