time,rfon,pwr,alt
5.002798080444336 ,0, -35 , 100.32665
6.023796081542969 ,0, -35 , 100.1729
6.991734504699707 ,0, -35 , 100.10829999999999
7.957205533981323 ,0, -35 , 100.1951
8.924228429794312 ,0, -35 , 100.37915
9.890507698059082 ,0, -35 , 100.30545
10.857033729553223 ,0, -35 , 100.36285
11.823246240615845 ,0, -35 , 100.31784999999999
12.791382074356079 ,0, -35 , 100.37095000000001
13.757005453109741 ,0, -35 , 100.2792
14.7228102684021 ,0, -35 , 100.2673
15.690717458724976 ,0, -35 , 100.2857
16.65630793571472 ,0, -35 , 100.2325
17.622639417648315 ,0, -35 , 100.30595
18.58917760848999 ,0, -35 , 100.20465
19.555322408676147 ,0, -35 , 100.37545000000001
20.52227759361267 ,0, -35 , 100.35965
21.48808193206787 ,0, -35 , 100.26275
22.45603585243225 ,0, -35 , 100.29339999999999
23.42213010787964 ,0, -35 , 100.16629999999999
24.387887239456177 ,0, -35 , 100.10574999999999
25.355252981185913 ,0, -35 , 100.20880000000001
26.321478843688965 ,0, -35 , 100.2259
27.287991762161255 ,0, -35 , 100.36715000000001
28.25440788269043 ,0, -35 , 100.30855
29.22081708908081 ,0, -35 , 100.3554
30.18699598312378 ,0, -35 , 100.41550000000001
31.15417194366455 ,0, -35 , 100.2162
32.11973285675049 ,0, -35 , 100.1416
33.088168144226074 ,0, -35 , 100.242
34.05333948135376 ,0, -35 , 100.38325000000002
35.019567251205444 ,0, -35 , 100.41584999999999
35.986368894577026 ,0, -35 , 100.4087
36.95462346076965 ,0, -35 , 100.3507
37.91948175430298 ,0, -35 , 100.2465
38.88578820228577 ,0, -35 , 100.16315
39.853147983551025 ,0, -35 , 100.13929999999999
40.818485260009766 ,0, -35 , 100.2424
41.78579878807068 ,0, -35 , 100.2839
42.75210356712341 ,0, -35 , 100.4194
43.719456911087036 ,0, -35 , 100.35484999999998
44.684712171554565 ,0, -35 , 100.32560000000001
45.65143394470215 ,0, -35 , 100.34870000000001
46.61864352226257 ,0, -35 , 100.29669999999999
47.58383584022522 ,0, -35 , 100.14735000000002
48.551432609558105 ,0, -35 , 100.23140000000002
49.518539905548096 ,0, -35 , 100.28415
50.48365616798401 ,0, -35 , 100.29140000000001
51.45020270347595 ,0, -35 , 100.24280000000002
52.41727590560913 ,0, -35 , 100.24925
53.384994983673096 ,0, -35 , 100.2369
54.35012650489807 ,0, -35 , 100.21225
55.31567931175232 ,0, -35 , 100.08274999999999
56.28398942947388 ,0, -35 , 100.25045000000001
57.248958587646484 ,0, -35 , 100.18205
58.21534037590027 ,0, -35 , 100.20360000000001
59.1822783946991 ,0, -35 , 100.34819999999999
62.17081069946289 ,1, -25 , 100.32155
63.04828143119812 ,1, -25 , 100.25349999999999
64.014577627182 ,1, -25 , 100.12259999999999
64.98129606246948 ,1, -25 , 100.1324
65.94719123840332 ,1, -25 , 100.30389999999998
66.91350150108337 ,1, -25 , 100.30895
67.88197612762451 ,1, -25 , 100.31925000000001
68.84810876846313 ,1, -25 , 100.34355000000001
69.81375789642334 ,1, -25 , 100.28695
70.77988934516907 ,1, -25 , 100.27190000000002
71.74654912948608 ,1, -25 , 100.2001
72.7129316329956 ,1, -25 , 100.2579
73.67904949188232 ,1, -25 , 100.25725000000001
74.64556956291199 ,1, -25 , 100.41255
75.61262798309326 ,1, -25 , 100.3941
76.57904815673828 ,1, -25 , 100.3535
77.54571461677551 ,1, -25 , 100.25450000000001
78.51194500923157 ,1, -25 , 100.25675
79.47784113883972 ,1, -25 , 100.22934999999998
80.44590210914612 ,1, -25 , 100.21489999999999
81.41083240509033 ,1, -25 , 100.16805
82.38317513465881 ,0, -35 , 100.3935
82.86074256896973 ,0, -35 , 100.26895
83.34398531913757 ,0, -35 , 100.3093
83.82745337486267 ,0, -35 , 100.1617
84.31193566322327 ,0, -35 , 100.39359999999999
84.79427027702332 ,0, -35 , 100.20495000000001
85.27724742889404 ,0, -35 , 100.33354999999999
85.76192998886108 ,0, -35 , 100.30654999999999
86.24401760101318 ,0, -35 , 100.14054999999999
86.72639060020447 ,0, -35 , 100.31169999999999
87.21069192886353 ,0, -35 , 100.06505000000001
87.69362449645996 ,0, -35 , 100.24395000000001
88.17823624610901 ,0, -35 , 100.31955
88.65992736816406 ,0, -35 , 100.2796
89.14298439025879 ,0, -35 , 100.32449999999999
89.62708401679993 ,0, -35 , 100.17245000000001
90.11024355888367 ,0, -35 , 100.40675
90.59331226348877 ,0, -35 , 100.26965000000001
91.07772636413574 ,0, -35 , 100.38199999999999
91.55894088745117 ,0, -35 , 100.1511
92.04257702827454 ,0, -35 , 100.3572
94.54722046852112 ,1, -24 , 100.3292
95.42578196525574 ,1, -24 , 100.3572
96.39214301109314 ,1, -24 , 100.19395
97.36023449897766 ,1, -24 , 100.21630000000002
98.3253448009491 ,1, -24 , 100.08330000000001
99.29156923294067 ,1, -24 , 100.2817
100.25939774513245 ,1, -24 , 100.3325
101.2241735458374 ,1, -24 , 100.27265000000001
102.19066500663757 ,1, -24 , 100.35670000000002
103.15753960609436 ,1, -24 , 100.21964999999999
104.12366247177124 ,1, -24 , 100.13465000000001
105.09028267860413 ,1, -24 , 100.08565
106.05655097961426 ,1, -24 , 100.07245
107.02362585067749 ,1, -24 , 100.40664999999998
107.98952031135559 ,1, -24 , 100.29635
108.95643258094788 ,1, -24 , 100.3635
109.92407131195068 ,1, -24 , 100.35915
110.88912892341614 ,1, -24 , 100.1541
111.85595750808716 ,1, -24 , 100.08350000000002
112.82213425636292 ,1, -24 , 100.2598
113.79003620147705 ,1, -24 , 100.12814999999999
114.76009821891785 ,0, -35 , 100.34305
115.23955249786377 ,0, -35 , 100.19585
115.72191119194031 ,0, -35 , 100.29514999999999
116.2047348022461 ,0, -35 , 100.1761
116.68784070014954 ,0, -35 , 100.23124999999999
117.17169308662415 ,0, -35 , 100.10965
117.65655207633972 ,0, -35 , 100.3711
118.13818120956421 ,0, -35 , 100.2113
118.62118887901306 ,0, -35 , 100.16335000000001
119.10528421401978 ,0, -35 , 100.34815000000002
119.58796286582947 ,0, -35 , 100.16335000000001
120.07131099700928 ,0, -35 , 100.35709999999999
120.55476713180542 ,0, -35 , 100.24965000000002
121.03711223602295 ,0, -35 , 100.3209
121.52107620239258 ,0, -35 , 100.27620000000002
122.0038628578186 ,0, -35 , 100.33295
122.48685121536255 ,0, -35 , 100.36795000000001
122.97158074378967 ,0, -35 , 100.1491
123.45414400100708 ,0, -35 , 100.3128
123.93671035766602 ,0, -35 , 100.11255000000001
124.42384457588196 ,0, -35 , 100.32985000000001
126.9276111125946 ,1, -23 , 100.29905000000001
127.80285668373108 ,1, -23 , 100.2598
128.76910662651062 ,1, -23 , 100.21845
129.7371666431427 ,1, -23 , 100.15785000000001
130.70211958885193 ,1, -23 , 100.2602
131.66886448860168 ,1, -23 , 100.34025
132.63602590560913 ,1, -23 , 100.29065000000001
133.6018316745758 ,1, -23 , 100.41625
134.56839966773987 ,1, -23 , 100.32309999999998
135.5357265472412 ,1, -23 , 100.223
136.50139498710632 ,1, -23 , 100.19660000000002
137.467955827713 ,1, -23 , 100.1779
138.4341323375702 ,1, -23 , 100.12825000000001
139.40056800842285 ,1, -23 , 100.2433
140.36756014823914 ,1, -23 , 100.21605
141.33398342132568 ,1, -23 , 100.3273
142.30088806152344 ,1, -23 , 100.2943
143.2668719291687 ,1, -23 , 100.1924
144.23492097854614 ,1, -23 , 100.22505000000001
145.19977402687073 ,1, -23 , 100.28675
146.16625881195068 ,1, -23 , 100.27125000000001
147.13919734954834 ,0, -35 , 100.37294999999999
147.61633610725403 ,0, -35 , 100.09410000000001
148.09958243370056 ,0, -35 , 100.2739
148.5828981399536 ,0, -35 , 100.1326
149.0661017894745 ,0, -35 , 100.3012
149.54873728752136 ,0, -35 , 100.4145
150.03244352340698 ,0, -35 , 100.23664999999998
150.51543307304382 ,0, -35 , 100.25935000000001
150.9985067844391 ,0, -35 , 100.16235
151.48250436782837 ,0, -35 , 100.36375
151.96501851081848 ,0, -35 , 100.144
152.45030808448792 ,0, -35 , 100.28730000000002
152.93179869651794 ,0, -35 , 100.3112
153.4147651195526 ,0, -35 , 100.32354999999998
153.8980884552002 ,0, -35 , 100.287
154.38101243972778 ,0, -35 , 100.2307
154.8648591041565 ,0, -35 , 100.32570000000001
155.34831309318542 ,0, -35 , 100.13915
155.83143877983093 ,0, -35 , 100.3144
156.31575965881348 ,0, -35 , 100.263
156.79731631278992 ,0, -35 , 100.30975
159.2951385974884 ,1, -22 , 100.33484999999999
160.18052673339844 ,1, -22 , 100.28785
161.14655542373657 ,1, -22 , 100.26304999999999
162.11512732505798 ,1, -22 , 100.29015000000001
163.07983827590942 ,1, -22 , 100.31925000000001
164.04606318473816 ,1, -22 , 100.28864999999999
165.01425886154175 ,1, -22 , 100.29719999999999
165.97971534729004 ,1, -22 , 100.2721
166.94551992416382 ,1, -22 , 100.33750000000002
167.91281056404114 ,1, -22 , 100.22695000000002
168.8800265789032 ,1, -22 , 100.11350000000002
169.8462336063385 ,1, -22 , 100.19850000000001
170.812317609787 ,1, -22 , 100.51110000000001
171.7795867919922 ,1, -22 , 100.34905
172.7446711063385 ,1, -22 , 100.35135
173.71059226989746 ,1, -22 , 100.26244999999999
174.67766427993774 ,1, -22 , 100.14655
175.64482522010803 ,1, -22 , 100.0755
176.61076712608337 ,1, -22 , 100.23714999999999
177.576899766922 ,1, -22 , 100.13499999999999
178.54345273971558 ,1, -22 , 100.36585
179.51587867736816 ,0, -35 , 100.31054999999999
179.99332523345947 ,0, -35 , 100.21275000000001
180.47666120529175 ,0, -35 , 100.28035
180.9613001346588 ,0, -35 , 100.28325
181.44319248199463 ,0, -35 , 100.12320000000001
181.92677235603333 ,0, -35 , 100.31345
182.4104723930359 ,0, -35 , 100.17655
182.89326977729797 ,0, -35 , 100.4181
183.3765685558319 ,0, -35 , 100.39614999999999
183.85976123809814 ,0, -35 , 100.2077
184.34265422821045 ,0, -35 , 100.35155
184.82576155662537 ,0, -35 , 100.26455
185.3086335659027 ,0, -35 , 100.3054
185.7926685810089 ,0, -35 , 100.1006
186.27646613121033 ,0, -35 , 100.2578
186.75940775871277 ,0, -35 , 100.16905
187.24177312850952 ,0, -35 , 100.25864999999999
