,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,198.79718275862066,198.5286175,199.2961485,N/A,N/A,N/A,198.50995,199.32975,0.1973761462755113,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-8.2,198.86398571428575,198.64099000000002,199.12207999999998,PASS,PASS,PASS,198.64085000000003,199.12865,0.16129215816559023,-0.033603572615108074,-0.06594127901398661,0.10088810124931012,-0.05660267089706633,0.08734162767827106,18.28183840389332
2,-24,-7.2,198.82223333333337,198.56486,199.38072,PASS,PASS,PASS,198.54995,199.4127,0.23083989328825158,-0.012601071285363367,-0.020150123457283647,-0.04161446046062415,-0.018255554517229433,-0.04243509000878148,-16.95430154261359
3,-23,-6.2,198.8014761904762,198.61571,199.01991,PASS,PASS,PASS,198.61025,199.026,0.1406774250004676,-0.0021597045772739857,-0.05052643456915096,0.15238568251853,-0.043868990323277374,0.13860704387871137,28.726227735695943
4,-22,-5.2,198.85953095238096,198.56411,199.30580000000003,PASS,PASS,PASS,198.54525,199.35315000000003,0.18880363838933129,-0.031362714951551116,-0.017782483951059656,-0.011739341468113935,-0.01787777522804928,-0.004842793035735236,4.343233996581291
5,-21,-4.2,198.90445476190476,198.63931,199.48519000000002,PASS,PASS,PASS,198.63925,199.52965,0.23038433101274494,-0.053960524890508316,-0.06513527407568268,-0.1002860837381343,-0.05575644528930394,-0.09485456764862181,-16.723492357155724
6,-20,-3.2,198.8382142857143,198.63612,199.13894,PASS,PASS,PASS,198.63585,199.1461,0.16619835900427454,-0.020639893646502417,-0.06342251358181364,0.09213376327417262,-0.05414962404601926,0.07888185556179772,15.796127272500623
7,-19,-2.2,198.87804523809527,198.64260000000002,199.36334,PASS,PASS,PASS,198.6424,199.39785,0.19750167018582448,-0.04067586791347387,-0.06672209629794663,-0.03416449375971995,-0.057413637104494555,-0.03371439965384326,-0.06359629199465647
8,-18,-1.2,198.89821190476192,198.63416,199.31967,PASS,PASS,PASS,198.6339,199.32665,0.22986724043715304,-0.05082021019579905,-0.06244019506327404,0.0015552119038875145,-0.053162360836977444,-0.011802285280999946,-16.461510053139047
9,-17,-0.2,198.9365595238095,198.63248000000002,199.28733,PASS,PASS,PASS,198.6321,199.28825,0.1864934647776206,-0.0701100303609803,-0.06153343950769463,0.020819772261784806,-0.05231613522922936,0.004424822088315282,5.513676147420521
10,-16,0.8,198.89928571428578,198.63407,199.20823000000001,PASS,PASS,PASS,198.63365,199.2127,0.18905142960505505,-0.05136036348618204,-0.062314256791654664,0.058721791403429584,-0.053117027322276404,0.044114500285976306,4.217691361161768
11,-15,1.8,198.89111904761904,198.64359,199.26232000000002,PASS,PASS,PASS,198.6362,199.27045,0.18333533720766593,-0.047252324049499084,-0.0635988271620636,0.029749698677683106,-0.05791230576619175,0.016973985826911283,7.113731488224645
12,-14,2.8,198.9086880952381,198.56669,199.44142,PASS,PASS,PASS,198.5504,199.45405,0.2253258096095291,-0.056089998394401916,-0.0203768123461785,-0.06235898053351554,-0.019177335982807818,-0.07289227669144188,-14.160608493694937
13,-13,3.8,198.93155952380954,198.63178,199.25549999999998,PASS,PASS,PASS,198.63165,199.2746,0.1862986605017936,-0.06759490417529486,-0.061306750618799775,0.02766772145151318,-0.051963541225987876,0.020396028877599306,5.6123731173953395
14,-12,4.6,198.96523333333334,198.63065,199.39676,PASS,PASS,PASS,198.6304,199.4162,0.24534340694898008,-0.08453368019642762,-0.06067705926076012,-0.04337034486824644,-0.051394353763636665,-0.05048341413382288,-24.302460848796155
15,-11,5.5,198.8782023809524,198.62316000000004,199.30834000000002,PASS,PASS,PASS,198.61285000000004,199.3538,0.17991801012974903,-0.040754914736441404,-0.051836192593889496,-0.012065434286661564,-0.047621597929097294,-0.006117278277471858,8.84510943961435
