,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,1002.7710919540227,1001.7261333333333,1004.3329666666667,N/A,N/A,N/A,1001.7033333333334,1004.3766666666668,0.6505194769080145,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-8.2,1002.7182539682537,1001.9059999999998,1004.0406666666664,PASS,PASS,PASS,1001.8666666666664,1004.073333333333,0.5650364973930673,0.005269197147078995,-0.0163055595302406,0.03020115295394552,-0.017955672781339554,0.0291038937983312,13.140725612283976
2,-24,-7.2,1002.846984126984,1002.1266666666666,1004.3739999999997,PASS,PASS,PASS,1002.1133333333332,1004.4199999999996,0.6904498571880127,-0.007568244993321869,-0.040930282086165344,-0.004314450421937239,-0.03998431507426128,-0.004085630432818455,-6.138229783647886
3,-23,-6.2,1002.7812698412698,1001.9813333333332,1004.6746666666666,PASS,PASS,PASS,1001.9599999999998,1004.8633333333332,0.7093051969595497,-0.0010149761325152515,-0.02562302211896735,-0.04845459704690319,-0.02547602498405734,-0.03402258128934257,-9.036734815527705
4,-22,-5.2,1002.8244444444446,1001.779333333333,1004.5606666666665,PASS,PASS,PASS,1001.6966666666664,1004.6533333333332,0.7378213675208869,-0.005320505432389358,0.000665533042085148,-0.027546106540349904,-0.0053108327944576955,-0.022671764002283542,-13.420334626693611
5,-21,-4.2,1002.6550793650795,1001.7593333333331,1003.6486666666665,PASS,PASS,PASS,1001.7266666666663,1003.6966666666664,0.5622273354432122,0.011569199578458578,-0.0023293656471448016,0.06770368354505826,-0.003314279112322039,0.068134774294166,13.57255925440754
6,-20,-3.2,1002.9046031746029,1001.9826666666668,1004.3379999999999,PASS,PASS,PASS,1001.9233333333334,1004.4766666666666,0.6561016826600915,-0.013314227110400674,-0.021962590387708997,-0.009956424050717562,-0.025609128562893626,-0.0005011618158703218,-0.8581150834422072
7,-19,-2.2,1002.7758730158731,1001.7933333333333,1004.2086666666665,PASS,PASS,PASS,1001.72,1004.3033333333332,0.630953339322455,-0.0004767849700451597,-0.0016638326051277498,0.007301377637235137,-0.006708420371977625,0.012376373585816017,3.007771216714267
8,-18,-1.2,1002.7936507936505,1001.838,1004.2759999999998,PASS,PASS,PASS,1001.7433333333332,1004.4799999999998,0.5779137813068259,-0.0022496499758303252,-0.0039931982522952505,-0.010288304852397205,-0.01116739026208513,0.0056720896911260955,11.161187047971392
9,-17,-0.2,1002.7258730158728,1001.947333333333,1004.3413333333332,PASS,PASS,PASS,1001.9333333333328,1004.5266666666664,0.6339592562809526,0.004509397858865918,-0.0229608899507289,-0.014934636076070684,-0.022081883724401757,-0.0008330570581815919,2.545691745583742
10,-16,0.8,1002.6406349206349,1001.4266666666663,1004.3806666666667,PASS,PASS,PASS,1001.3199999999996,1004.47,0.7508747632281628,0.013009652395708626,0.03826814991801769,-0.009292662447346955,0.02989506380057752,-0.004749420917474955,-15.426945676883843
11,-15,1.8,1002.5638095238094,1000.865333333333,1004.3779999999998,PASS,PASS,PASS,1000.743333333333,1004.5099999999998,0.8128996697108061,0.020670961885173488,0.09583675805548322,-0.013275232067615871,0.0859316704792349,-0.004483904723605564,-24.961618916408348
12,-14,2.8,1002.8052380952379,1001.6266666666668,1004.133333333333,PASS,PASS,PASS,1001.5933333333336,1004.1866666666664,0.7388238185931892,-0.003405178059991966,0.0109812951938318,0.01891720569644147,0.009929526979152854,0.019877206062080155,-13.574434712530717
13,-13,3.8,1002.7477777777779,1001.7673333333333,1004.1859999999998,PASS,PASS,PASS,1001.72,1004.2299999999998,0.6541800069410573,0.0023249749052334785,-0.0016638326051277498,0.014602755274447635,-0.004112900585203539,0.01463326123354171,-0.5627087524637477
14,-12,4.6,1002.721746031746,1001.8839999999999,1004.1260000000002,PASS,PASS,PASS,1001.8466666666666,1004.2500000000002,0.6228675791563717,0.0049209558066338295,-0.01430896040409865,0.012611470464256582,-0.015759463730994874,0.020607375595110614,4.2507409436955035
15,-11,5.5,1002.902380952381,1001.6813333333331,1004.467333333333,PASS,PASS,PASS,1001.603333333333,1004.573333333333,0.7574424384855711,-0.013092618984703038,0.009982995630811897,-0.01958096729974416,0.004472280248011564,-0.01337869721754534,-16.43655038366759
