,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,199.98537068965518,199.67728350000002,200.4000645,N/A,N/A,N/A,199.6536,200.40015,0.19161462284291964,N/A,N/A,N/A,N/A,N/A,N/A
1,-25,-7.2,199.99025238095243,199.68378,200.32691,PASS,PASS,PASS,199.68125,200.34185,0.20065892172800645,-0.0024410242011243355,-0.013848986444518995,0.029091794591971455,-0.0032534997903240406,0.03650422976785785,-4.720046283994245
2,-24,-6.2,200.01081190476194,199.59828000000002,200.34305,PASS,PASS,PASS,199.5869,200.3473,0.23441200849399638,-0.012721538090020251,0.03340786241770612,0.026372235749327785,0.039565592347413366,0.028450340144480436,-22.335135500676717
3,-23,-5.2,199.92242857142858,199.69296,200.21939,PASS,PASS,PASS,199.69165,200.2225,0.1865411131436071,0.03147336128114961,-0.019058008470670382,0.08864763823779566,-0.007850918104053464,0.09015690711018168,2.647767495005666
4,-22,-4.2,199.97050714285714,199.70306,200.31319,PASS,PASS,PASS,199.69035,200.3357,0.1779445610897675,0.00743231704738324,-0.01840688071739434,0.03216065457036518,-0.012909079865350774,0.04335053494956421,7.134143287361984
5,-21,-3.2,199.96725714285714,199.65758000000002,200.25981,PASS,PASS,PASS,199.65495,200.26885,0.17562210658521382,0.009057435919229063,-0.0006761711283954724,0.06551891303475083,0.009867672303340121,0.06998725292327734,8.34618779111448
6,-20,-2.2,199.91411428571433,199.58998,200.27013,PASS,PASS,PASS,199.5832,200.2869,0.20439394385772292,0.035630808241183254,0.03526107217701381,0.05651193374854941,0.04372229953740262,0.06483755398193433,-6.669282764123599
7,-19,-1.2,199.91650714285714,199.69106,200.36146,PASS,PASS,PASS,199.6858,200.4026,0.17926699311761055,0.03443429214875267,-0.01612793358095667,-0.0012225539751393785,-0.006899382723211692,0.019263716354751707,6.443991352075115
8,-18,-0.2,199.90033809523806,199.56213,200.17396,PASS,PASS,PASS,199.54065,200.17415,0.1746282787127869,0.04251940735659391,0.056572984409002436,0.11277436668585283,0.057669804988116954,0.11282656049245905,8.864847514303571
9,-17,0.8,199.95073333333335,199.72095000000002,200.25663,PASS,PASS,PASS,199.72055,200.2791,0.16707175653991527,0.017319945055175756,-0.033533079293331755,0.06040414640408042,-0.021868536688100775,0.07157407875984596,12.8084516405222
10,-16,1.8,199.94920238095239,199.64992,200.27328,PASS,PASS,PASS,199.6358,200.2792,0.1838103938003665,0.01808547724169572,0.008915441544766768,0.06035424624182839,0.013703862312413207,0.0632656982004183,4.072877595020926
11,-15,2.8,199.9691880952381,199.54932,200.36899,PASS,PASS,PASS,199.5293,200.37975,0.23252189246647584,0.008091889102321954,0.0622578305625369,0.010179633099074572,0.06408515668735107,0.015506232534180032,-21.348720163748073
12,-14,3.8,199.9683357142857,199.67544999999998,200.34857,PASS,PASS,PASS,199.66295,200.36625,0.19254722676713526,0.008518110755170755,-0.004683111148500973,0.016916155002872253,0.0009182316425253341,0.02569585001307133,-0.48670811777248735
13,-13,4.8,200.18577380952385,199.91566,200.5184,PASS,PASS,PASS,199.90505,200.5206,0.1830442170754461,-0.10020888986907979,-0.12594313350722305,-0.060104745430582404,-0.11938088090024865,-0.059049631693107854,4.4727305465091325
14,-12,5.8,200.50336904761903,200.00703,200.89738,PASS,PASS,PASS,200.0067,200.8976,0.26570318424710027,-0.25901812526462087,-0.17685631513781044,-0.24822835711451058,-0.165139716556676,-0.2481613472734111,-38.66540053413166
15,-11,6.8,201.435730952381,200.73644,202.26074,FAIL,PASS,PASS,200.71875,202.274,0.4110723325876451,-0.7252331796691932,-0.5334990203031593,-0.9350541903287021,-0.5304341492606353,-0.9284804895858629,-114.53077353320305
