,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,998.3898275862067,996.3403333333333,1000.6725666666666,N/A,N/A,N/A,996.2833333333332,1001.1266666666666,1.1429776137363745,N/A,N/A,N/A,N/A,N/A,N/A
1,-50,-32.2,998.552063492063,996.7179999999998,1000.0839999999996,PASS,PASS,PASS,996.67,1000.0866666666664,1.1317913412867517,-0.01624975549365456,-0.03881091389665956,0.10388295853340482,-0.037905387750691064,0.05881710824026991,0.9786956730547892
2,-49,-31.2,998.5677777777777,997.0866666666665,1000.1626666666667,PASS,PASS,PASS,997.06,1000.19,1.0170132378322885,-0.017823718416803115,-0.07795640463724404,0.09356125432011571,-0.07490746970327289,0.05095572887527302,11.02072117513401
3,-48,-30.2,998.3292063492062,996.8579999999998,1000.095333333333,PASS,PASS,PASS,996.7566666666664,1000.1499999999996,0.9936659984130003,0.006071900506748498,-0.047509911838992655,0.09755675272528772,-0.0519568112769881,0.05768453663684114,13.063389302549599
4,-47,-29.2,998.469365079365,996.7173333333332,1000.671333333333,PASS,PASS,PASS,996.6433333333332,1000.6833333333328,1.2432857984870307,-0.007966576878155671,-0.036134299145157533,0.04428344065689916,-0.03783847621008742,0.00012325043922593174,-8.776041065472
5,-46,-28.2,998.463968253968,996.1613333333333,1000.455333333333,PASS,PASS,PASS,996.0866666666668,1000.4799999999996,1.3762160759963058,-0.007426023955046441,0.019740033792231878,0.06459389088297067,0.017965748651478892,0.021708732763331635,-20.40621438747857
6,-45,-27.2,999.2873015873014,997.3753333333333,1000.9893333333331,PASS,PASS,PASS,997.37,1001.0566666666664,1.1359913042740426,-0.0898921419566633,-0.10907205112335669,0.0069921222089942385,-0.10388016678370292,-0.03165537631571599,0.6112376461594721
7,-44,-26.2,1000.79873015873,998.6486666666666,1002.9566666666665,PASS,PASS,PASS,998.5499999999998,1003.0333333333332,1.150170265748255,-0.24127875765193432,-0.22751225387690768,-0.19045209064453764,-0.2316812093324149,-0.22825648229854073,-0.6292907162344078
8,-43,-25.2,1005.068253968254,1003.0986666666665,1007.2846666666665,FAIL,PASS,PASS,1003.0966666666666,1007.3266666666664,1.2749246683835296,-0.6689197142756983,-0.6838750690064798,-0.619302252795166,-0.6783157428468932,-0.6607655910889361,-11.544150389422096
9,-42,-24.2,1015.3190476190475,1012.467333333333,1018.3473333333334,FAIL,PASS,PASS,1012.3466666666664,1018.38,1.6737918172876787,-1.6956522958342193,-1.6123258109306087,-1.7233916454128462,-1.6186236229186473,-1.7662887197500625,-46.44134733453628
10,-41,-23.2,1035.6065079365078,1032.4959999999996,1039.125333333333,FAIL,PASS,FAIL,1032.3966666666663,1039.1666666666663,2.0708606574160906,-3.727670226797016,-3.6248055272094404,-3.799718983278813,-3.6288470372071315,-3.842692199982664,-81.18120884681915
11,-40,-22.2,1054.7444444444445,1012.3913333333333,1068.6699999999996,FAIL,PASS,FAIL,1008.73,1068.7499999999995,15.114465342597871,-5.644550385142204,-1.2493099352593973,-6.754723012073032,-1.6109957072901058,-6.795173126394258,-1222.3763231187827
