,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,96.01288388429752,95.73761999999999,96.23479,N/A,N/A,N/A,95.71335,96.3095,0.12240315461193453,N/A,N/A,N/A,N/A,N/A,N/A
1,-35,-17.2,96.02097261904763,95.75663250000001,96.25923300000001,PASS,PASS,PASS,95.7266,96.2792,0.11851031199465753,-0.00842463471866006,-0.013843418917005117,0.03146107081855568,-0.019858964532454986,-0.02539933843052507,3.1803450079524684
2,-34,-16.2,95.97833452380952,95.775517,96.20372,PASS,PASS,PASS,95.77195,96.21315,0.11053490094905097,0.03598408785391238,-0.06122447913483169,0.10004205192634273,-0.03958423031615049,0.03228562144729542,9.6960357766191
3,-33,-15.2,95.96983809523809,95.7772805,96.1891355,PASS,PASS,PASS,95.77685,96.21105,0.1118234621360306,0.04483334664888027,-0.06634393216828223,0.10222252218109293,-0.04142624393630295,0.04744074362296391,8.643316840522337
4,-32,-14.2,95.97457976190476,95.7014525,96.203446,PASS,PASS,PASS,95.68905,96.2155,0.1316926054276869,0.03989477332950273,0.02538830790063337,0.09760200187935156,0.037777730426127774,0.032570341765181025,-7.5892250042113165
5,-31,-13.2,95.97575238095239,95.74112249999999,96.2394,PASS,PASS,PASS,95.72585,96.25785,0.1263293392107013,0.038673459063976096,-0.013059829166974754,0.053629185075195165,-0.00365843646415713,-0.004790367392083008,-3.2075844868658
6,-30,-12.2,95.9688380952381,95.7341195,96.19426800000001,PASS,PASS,PASS,95.70995,96.2005,0.1281560823378501,0.04587487353520486,0.003552273533419509,0.1131767894132922,0.0036563474211987177,0.042107433288933994,-4.699983218696115
7,-29,-11.2,95.94560476190476,95.6885545,96.2601875,PASS,PASS,PASS,95.6855,96.3509,0.13732284632614047,0.07007301486104511,0.029097299384047072,-0.04298641359367029,0.05124996840322284,-0.02639118347948476,-12.18897647001595
8,-28,-10.2,95.9387619047619,95.68410899999999,96.200873,PASS,PASS,PASS,95.68005,96.252,0.12898382617908263,0.0772000345546761,0.0347913849008641,0.059703352213441606,0.05589338861776626,0.03524401102761529,-5.376227098077156
9,-27,-9.2,95.95579404761904,95.727814,96.18907999999999,PASS,PASS,PASS,95.72355,96.1899,0.12003356756238577,0.05946059983708372,-0.010656820600258526,0.1241829726039544,0.010242577578174117,0.04749841507423033,1.9358872384141326
10,-26,-8.2,95.93162857142856,95.741477,96.200472,PASS,PASS,PASS,95.7293,96.2008,0.1274171993898333,0.08462959301053806,-0.016664342017063943,0.11286529366261783,-0.004028719326854645,0.03566070025195562,-4.096336237244251
11,-25,-7.2,96.01505714285716,95.8043645,96.21196499999999,PASS,PASS,PASS,95.79065,96.22364999999998,0.11654154580643722,-0.0022635072208181213,-0.08076198356863899,0.0891397006526064,-0.06971606354953556,0.023718033779687824,4.788772662012581
12,-24,-6.2,95.97999404761906,95.712966,96.2443055,PASS,PASS,PASS,95.6668,96.27565,0.12645037694510317,0.034255649187768245,0.048634803817869214,0.03514710386825915,0.025751632430384398,-0.009887796294865938,-3.3064689762285124
13,-23,-5.2,96.04318452380953,95.83854149999999,96.328053,PASS,PASS,PASS,95.82495,96.33285,0.13718170275849198,-0.03155893072488159,-0.11659815480285216,-0.024244752594493317,-0.10541467398082212,-0.09691193798001035,-12.07366606964598
14,-22,-4.2,96.1221869047619,95.832862,96.4456655,PASS,PASS,PASS,95.8008,96.44995,0.1452624798633126,-0.11384203457121345,-0.09136656485222783,-0.14583192727612676,-0.099482314266861,-0.2191260561798911,-18.675438001455912
15,-21,-3.2,96.31333214285715,96.056717,96.59663950000001,PASS,PASS,PASS,96.04495,96.63110000000002,0.14765464725592667,-0.31292493924220455,-0.3464511481418157,-0.33392344472769336,-0.3333036689234739,-0.37600695133226275,-20.6297727571231
