,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,45.65075291666667,45.445727500000004,45.80446399999999,N/A,N/A,N/A,45.4293,45.81665000000001,0.06143237359108764,N/A,N/A,N/A,N/A,N/A,N/A
1,-15,-43.5,45.63953095238095,45.430607,45.746898,PASS,PASS,PASS,45.4254,45.76010000000001,0.06992698801413756,0.024582210738565813,0.00858476798012398,0.12342674551718955,0.03327155451522229,0.1256777068715118,-13.827586216337053
2,-14,-42.5,45.654692857142855,45.52531750000001,45.732124500000005,PASS,PASS,PASS,45.52050000000001,45.7344,0.04868991428019826,-0.008630614446554254,-0.20075149738167838,0.17951989069477803,-0.17513197472744418,0.15793111343903954,20.742254557356066
3,-13,-41.5,45.65950833333333,45.5548185,45.777561999999996,PASS,PASS,PASS,45.55160000000001,45.78855,0.0516605275988206,-0.019179128726840168,-0.26920951896685585,0.06133141554436894,-0.24004676787273208,0.05873226679389297,15.906671712396117
4,-12,-40.5,45.64481428571429,45.4926895,45.734913999999996,PASS,PASS,PASS,45.4841,45.73885,0.060760922219707955,0.01300883462583735,-0.12062699623370862,0.16980726438971533,-0.10333644675397376,0.15184109566262466,1.0929927204979408
5,-11,-39.5,45.64147976190476,45.43285899999999,45.72601149999999,PASS,PASS,PASS,45.43084999999999,45.73004999999999,0.06836115183662379,0.020313256998924913,-0.0034118949664525126,0.1890142557345821,0.028316193199922665,0.1712769742267858,-11.278708343024775
6,-10,-38.5,45.6619630952381,45.5410435,45.835685,PASS,PASS,PASS,45.532700000000006,45.87525,0.06398864615326147,-0.02455639360843674,-0.2276064126015759,-0.1279011014554563,-0.20973588771353002,-0.06816147875894646,-4.161116383340722
7,-9,-37.5,45.64896666666666,45.478078000000004,45.77916750000001,PASS,PASS,PASS,45.4511,45.81535,0.06297624084183753,0.003912859889233198,-0.04798665178639982,0.0028373964486876017,-0.07118490951652105,0.05522714991268504,-2.51311671762243
8,-8,-36.5,45.657374999999995,45.4936145,45.792648,PASS,PASS,PASS,45.47375,45.79559999999999,0.05990851587537611,-0.014505967394260619,-0.0978443427479727,0.04594399634197756,-0.10537184161040394,0.025796612312697184,2.480545071975878
9,-7,-35.5,45.66573333333333,45.515754,45.8054485,PASS,PASS,PASS,45.49755,45.81739999999999,0.056216380377646744,-0.03281526745901846,-0.1502334396523808,-0.0016369594895791482,-0.1540881923388669,-0.0021493538271911265,8.490626209822395
10,-6,-34.5,45.66054166666667,45.48154850000001,45.770132,PASS,PASS,PASS,45.43815000000001,45.7885,0.05915228787265063,-0.02144269124732152,-0.019480819647253143,0.06144054617701375,-0.07882149097515416,0.0749533931889085,3.71153772050865
11,-5,-33.5,45.65694166666666,45.5453875,45.734278999999994,PASS,PASS,PASS,45.53359999999999,45.73759999999999,0.04298416457803409,-0.013556731498579912,-0.22958751290465615,0.17253553020575813,-0.21929454204466847,0.1532274234231735,30.03010942707566
12,-4,-32.5,45.65857261904762,45.4718385,45.7852215,PASS,PASS,PASS,45.4309,45.82164999999999,0.058733088071688345,-0.017129405062001772,-0.003521956094422271,-0.010913063264078104,-0.05745534604984178,0.042010097531083576,4.393913765023232
13,-3,-31.5,45.62942976190476,45.4764635,45.70201200000001,PASS,PASS,PASS,45.4673,45.70275000000001,0.05941230477332407,0.04670931671342476,-0.08364645724236079,0.24859958115663405,-0.06763232033197715,0.22367252239864271,3.288280591614053
14,-2,-30.5,45.64045476190476,45.486045,45.77441200000001,PASS,PASS,PASS,45.4596,45.79565000000001,0.06309192558745035,0.022558564982934702,-0.06669704353798979,0.04583486570930173,-0.08871571040422523,0.06560932576348112,-2.701429066389621
15,-1,-29.5,45.65536666666667,45.548846499999996,45.750060500000004,PASS,PASS,PASS,45.5453,45.766850000000005,0.04597092621332124,-0.010106624108536584,-0.255341816845075,0.10869411011063601,-0.22690581859426145,0.11877335798533782,25.168240251764402
16,0,-28.5,45.673384523809524,45.564347500000004,45.857001499999996,PASS,PASS,PASS,45.55215,45.900400000000005,0.06392152533370177,-0.0495755397160011,-0.2704201913742886,-0.18279380967398284,-0.26101463553422033,-0.11469951924337943,-4.051856695596149
17,1,-27.5,45.664625,45.528715999999996,45.799527,PASS,PASS,PASS,45.519450000000006,45.83245,0.05956743590865514,-0.03038741411046426,-0.1984402136947045,-0.03448527991459785,-0.18261012545126912,0.010778425439038187,3.0357571642048042
18,2,-26.5,45.664273809523806,45.528542,45.7737385,PASS,PASS,PASS,45.5137,45.77995,0.060634413514165715,-0.02961811578840567,-0.18578318398038768,0.08010188435865648,-0.18222725117558694,0.06707970646701253,1.2989243785913105
19,3,-25.5,45.65061309523809,45.498579,45.772025500000005,PASS,PASS,PASS,45.47525,45.77385,0.06254183093750249,0.0003062850438216264,-0.10114617658648674,0.09341582154087395,-0.11629586081550924,0.07081951663048304,-1.8059815721914383
