,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,195.47002561983473,195.08003,196.15584,N/A,N/A,N/A,195.0751,196.17670000000004,0.25474429958585443,N/A,N/A,N/A,N/A,N/A,N/A
1,-15,-43.5,195.43126190476193,195.109591,195.9842195,PASS,PASS,PASS,195.10545,196.02565,0.240220408398033,0.01983102777517134,-0.015558110696853953,0.07699691145789805,-0.015153268122831978,0.08749191459199851,5.701360623744424
2,-14,-42.5,195.4423488095238,194.990751,196.12056199999998,PASS,PASS,PASS,194.93905,196.23815,0.2809760226485963,0.014159107117919024,0.06974237101505171,-0.031323801450402075,0.04576532000738608,0.017984679936133265,-10.297275780218659
3,-13,-41.5,195.47044285714284,194.94145550000002,196.02647,PASS,PASS,PASS,194.9359,196.02975,0.29244896523121816,-0.00021345334497717178,0.07135713373976905,0.07490695887943487,0.07103469278735289,0.065952662943924,-14.800985029561547
4,-12,-40.5,195.46960714285714,194.972427,196.166032,PASS,PASS,PASS,194.94385,196.2254,0.29056307668577025,0.00021408754424579173,0.06728178019644451,-0.024824558675912177,0.0551583880728249,-0.0051958687541443175,-14.060678554200232
5,-11,-39.5,195.40302738095238,194.994152,195.98535800000002,PASS,PASS,PASS,194.98710000000003,196.0166,0.26710013405097194,0.0342754540855547,0.045110831674552744,0.08161009946646482,0.04402193294720105,0.08691150872693501,-4.850288891725847
6,-10,-38.5,195.4994154761905,195.0739605,196.090939,PASS,PASS,PASS,195.0641,196.1287,0.2961999506941743,-0.015035479870932835,0.005638853959319093,0.02446773750401053,0.003111287198384831,0.033086447999723226,-16.273436216518135
7,-9,-37.5,195.4393630952381,195.044275,196.119235,PASS,PASS,PASS,195.03915,196.14445,0.3373948985509928,0.015686560893111424,0.01842879998522902,0.01643926113551364,0.01832837528269534,0.018661182863588796,-32.444533243533215
8,-8,-36.5,195.47202380952382,194.9561625,196.056216,PASS,PASS,PASS,194.92695,196.1433,0.31123971904621156,-0.0010222486454142836,0.07594511037030709,0.017025467346544587,0.06349573557067256,0.050788189635345905,-22.17730467461037
9,-7,-35.5,195.39050833333334,194.925425,195.993999,PASS,PASS,PASS,194.90185,196.0293,0.29485766097176364,0.04068004096752754,0.0888119498593085,0.0751363439185352,0.07925208951423868,0.0825063378179358,-15.746519726299162
10,-6,-34.5,195.39880476190478,194.9156705,196.002669,PASS,PASS,PASS,194.8972,196.00845,0.3433336153658505,0.03643569273810815,0.09119564721483878,0.08576451739683094,0.0842523450503822,0.07808638274548164,-34.77577944786926
11,-5,-33.5,195.43678214285717,194.970525,196.12984749999998,PASS,PASS,PASS,194.93875,196.17915,0.3176478065446248,0.017006943582344815,0.06989615794122012,-0.0012488741017426808,0.05613337254458307,0.013250943739441759,-24.692802571454806
12,-4,-32.5,195.421225,194.9867895,196.1716925,PASS,PASS,PASS,194.9864,196.19455,0.33235797136227974,0.02496578167419265,0.045469667835612376,-0.009098939884274262,0.047796025046749985,-0.008081584519733927,-30.467285000137085
13,-3,-31.5,195.437425,194.81263349999998,196.029897,PASS,PASS,PASS,194.7145,196.0538,0.32702504029769247,0.01667806597526253,0.18485188524829932,0.06264760290087658,0.13707015525885352,0.06420558266325721,-28.373840289791392
14,-2,-30.5,195.3913380952381,194.83127950000002,196.06760050000003,PASS,PASS,PASS,194.81285,196.1053,0.3563594084987112,0.04025554524132975,0.13443540462108927,0.036395759537212954,0.1275120267307584,0.04498438588419597,-39.88906094387807
15,-1,-29.5,195.3488773809524,194.8300575,195.9543355,PASS,PASS,PASS,194.79695,195.966,0.3400185947573714,0.061977911190312,0.14258611170773838,0.10740317275192782,0.1281384363125145,0.10272674012662515,-33.47446647879854
16,0,-28.5,195.36789166666668,194.880679,195.960011,PASS,PASS,PASS,194.8717,195.97145,0.32686697486612093,0.052250442411404634,0.10426753593871685,0.10462506505616363,0.10218934249702913,0.09983337737994614,-28.31179162694456
17,1,-27.5,195.4075107142857,194.864326,196.005805,PASS,PASS,PASS,194.85055000000003,196.00765,0.3366827919309276,0.03198183729233579,0.11510951423321848,0.08617231302189657,0.11057205599157852,0.07648765389804482,-32.16499543985207
18,2,-26.5,195.37747023809524,194.84666950000002,196.05172,PASS,PASS,PASS,194.8266,196.0591,0.36015539194731105,0.047350166065612515,0.1273868371719295,0.059945956884807694,0.11962295679366822,0.053080244768661015,-41.379176112213955
19,3,-25.5,195.36039880952382,194.86037050000002,196.1885735,PASS,PASS,PASS,194.8214,196.18925,0.34181533284339366,0.05608369363194572,0.13005247722542793,-0.006397293868205376,0.1125996853701414,-0.016687497043155974,-34.1797768974981
