time,rfon,pwr,alt
2.0289719104766846 ,0, -25 , 45.657
2.5608208179473877 ,0, -25 , 45.77659999999999
3.0410075187683105 ,0, -25 , 45.65950000000001
3.5283615589141846 ,0, -25 , 45.6717
4.006572008132935 ,0, -25 , 45.646550000000005
4.493514537811279 ,0, -25 , 45.66385
4.974609136581421 ,0, -25 , 45.71485
5.458574056625366 ,0, -25 , 45.69475
5.944153547286987 ,0, -25 , 45.63865
6.426030158996582 ,0, -25 , 45.6772
6.90874719619751 ,0, -25 , 45.6592
7.391876935958862 ,0, -25 , 45.6602
7.8747618198394775 ,0, -25 , 45.65105
8.356702089309692 ,0, -25 , 45.81665000000001
8.84241533279419 ,0, -25 , 45.676100000000005
9.32233214378357 ,0, -25 , 45.66135
9.806374311447144 ,0, -25 , 45.65715
10.292201280593872 ,0, -25 , 45.6092
10.77143383026123 ,0, -25 , 45.571349999999995
11.258825302124023 ,0, -25 , 45.70985
11.740959405899048 ,0, -25 , 45.6601
12.225917339324951 ,0, -25 , 45.656499999999994
12.707793712615967 ,0, -25 , 45.6563
13.188470125198364 ,0, -25 , 45.584900000000005
13.671056270599365 ,0, -25 , 45.68114999999999
14.157383441925049 ,0, -25 , 45.66
14.63769245147705 ,0, -25 , 45.661500000000004
15.122884511947632 ,0, -25 , 45.43770000000001
15.604284286499023 ,0, -25 , 45.64960000000001
16.09195852279663 ,0, -25 , 45.66135
16.572566986083984 ,0, -25 , 45.695499999999996
17.053537845611572 ,0, -25 , 45.616749999999996
17.5417582988739 ,0, -25 , 45.48230000000001
18.021908283233643 ,0, -25 , 45.6529
18.507072687149048 ,0, -25 , 45.66215
18.990412950515747 ,0, -25 , 45.63605
19.47356677055359 ,0, -25 , 45.53305
19.952316761016846 ,0, -25 , 45.6846
20.438198566436768 ,0, -25 , 45.697050000000004
20.919999361038208 ,0, -25 , 45.67110000000001
21.401516437530518 ,0, -25 , 45.69685
21.888417959213257 ,0, -25 , 45.63485
22.371458530426025 ,0, -25 , 45.67965000000001
22.85489511489868 ,0, -25 , 45.664699999999996
23.336355447769165 ,0, -25 , 45.667950000000005
23.819209337234497 ,0, -25 , 45.63539999999999
24.306331157684326 ,0, -25 , 45.47994999999999
24.784247875213623 ,0, -25 , 45.664
25.271424770355225 ,0, -25 , 45.71875
25.752649545669556 ,0, -25 , 45.662099999999995
26.234418869018555 ,0, -25 , 45.69515000000001
26.718994617462158 ,0, -25 , 45.666799999999995
27.204586267471313 ,0, -25 , 45.67005
27.684648513793945 ,0, -25 , 45.65990000000001
28.168081521987915 ,0, -25 , 45.60795
28.651668310165405 ,0, -25 , 45.53375
29.13597536087036 ,0, -25 , 45.65545
29.61728048324585 ,0, -25 , 45.81099999999999
30.103883981704712 ,0, -25 , 45.66245000000001
30.58826780319214 ,0, -25 , 45.64335
31.067036390304565 ,0, -25 , 45.72125
31.55185294151306 ,0, -25 , 45.67125
32.03672957420349 ,0, -25 , 45.66075000000001
32.51723885536194 ,0, -25 , 45.60894999999999
33.00267553329468 ,0, -25 , 45.61970000000001
33.481608867645264 ,0, -25 , 45.609899999999996
33.96762013435364 ,0, -25 , 45.70895
34.45321989059448 ,0, -25 , 45.661550000000005
34.93207144737244 ,0, -25 , 45.62355000000001
35.41903066635132 ,0, -25 , 45.71655
35.90231943130493 ,0, -25 , 45.67575000000001
36.38233804702759 ,0, -25 , 45.721000000000004
36.86587929725647 ,0, -25 , 45.7106
37.350624799728394 ,0, -25 , 45.59469999999999
37.83117914199829 ,0, -25 , 45.6251
38.31645607948303 ,0, -25 , 45.65835
38.79977250099182 ,0, -25 , 45.660399999999996
39.282909870147705 ,0, -25 , 45.62514999999999
39.765300273895264 ,0, -25 , 45.52820000000001
40.24910497665405 ,0, -25 , 45.759
40.73104119300842 ,0, -25 , 45.7115
41.21781516075134 ,0, -25 , 45.660799999999995
41.70091962814331 ,0, -25 , 45.5757
42.18345355987549 ,0, -25 , 45.4293
42.667468786239624 ,0, -25 , 45.65635
43.14794301986694 ,0, -25 , 45.66095
43.632142066955566 ,0, -25 , 45.643299999999996
44.11460542678833 ,0, -25 , 45.53385
44.597758054733276 ,0, -25 , 45.5018
45.081984519958496 ,0, -25 , 45.657600000000016
45.56272292137146 ,0, -25 , 45.660700000000006
46.05138039588928 ,0, -25 , 45.652100000000004
46.53237318992615 ,0, -25 , 45.703100000000006
47.015570402145386 ,0, -25 , 45.638700000000014
47.496098279953 ,0, -25 , 45.66629999999999
47.98226594924927 ,0, -25 , 45.65305000000001
48.46216106414795 ,0, -25 , 45.7209
48.94729995727539 ,0, -25 , 45.6339
49.43255925178528 ,0, -25 , 45.6596
49.91463375091553 ,0, -25 , 45.70129999999999
50.39830279350281 ,0, -25 , 45.66075000000001
50.877662897109985 ,0, -25 , 45.57795
51.365649700164795 ,0, -25 , 45.556749999999994
51.84758758544922 ,0, -25 , 45.66845000000001
52.331329584121704 ,0, -25 , 45.6545
52.81351351737976 ,0, -25 , 45.670649999999995
53.297178745269775 ,0, -25 , 45.63225
53.77867269515991 ,0, -25 , 45.55500000000001
54.26020431518555 ,0, -25 , 45.6601
54.744630575180054 ,0, -25 , 45.71855000000001
55.23063325881958 ,0, -25 , 45.605749999999986
55.712122201919556 ,0, -25 , 45.673100000000005
56.19280529022217 ,0, -25 , 45.689049999999995
56.68003463745117 ,0, -25 , 45.665949999999995
57.16347694396973 ,0, -25 , 45.665350000000004
57.646629095077515 ,0, -25 , 45.69669999999999
58.127471685409546 ,0, -25 , 45.6237
58.61159825325012 ,0, -25 , 45.66
59.096386194229126 ,0, -25 , 45.65780000000001
59.578537464141846 ,0, -25 , 45.69319999999999
62.10408926010132 ,1, -15 , 45.673950000000005
62.47815299034119 ,1, -15 , 45.68969999999999
62.96130609512329 ,1, -15 , 45.6606
63.4451105594635 ,1, -15 , 45.6721
63.928396701812744 ,1, -15 , 45.68375
64.4101505279541 ,1, -15 , 45.47925000000001
64.89086103439331 ,1, -15 , 45.425399999999996
65.37484240531921 ,1, -15 , 45.64735
65.85721731185913 ,1, -15 , 45.72789999999999
66.34043979644775 ,1, -15 , 45.660650000000004
66.82768940925598 ,1, -15 , 45.550250000000005
67.31003928184509 ,1, -15 , 45.61725
67.79403758049011 ,1, -15 , 45.71475000000001
68.2767539024353 ,1, -15 , 45.66875
68.75785708427429 ,1, -15 , 45.63785
69.24456977844238 ,1, -15 , 45.54495
69.72741484642029 ,1, -15 , 45.70285000000001
70.21006751060486 ,1, -15 , 45.6622
70.69236779212952 ,1, -15 , 45.712999999999994
71.1739342212677 ,1, -15 , 45.5757
71.65766596794128 ,1, -15 , 45.614050000000006
72.14310359954834 ,1, -15 , 45.65455
72.62655830383301 ,1, -15 , 45.66425000000001
