,pwr,psd,mean,1stptile,99thptile,meantest,1stptiletest,99ptiletest,min,max,std,meanerror,minerror,maxerror,ptile1sterror,ptile99therror,stderror
0,Baseline,Baseline,492.33725206611564,491.55719999999997,493.6872,N/A,N/A,N/A,491.5175,493.8200000000001,0.4707176397266947,N/A,N/A,N/A,N/A,N/A,N/A
1,-15,-43.5,492.26533333333333,491.54375500000003,493.3285,PASS,PASS,PASS,491.521,493.472,0.43515308025109956,0.014607615507560649,-0.000712080444751392,0.0704710218298422,0.0027351852439417663,0.0726573425440236,7.555391273682553
2,-14,-42.5,492.22039285714294,491.58673000000005,493.28673,PASS,PASS,PASS,491.5855,493.3675,0.4556332973511151,0.023735601659694357,-0.013834705783627332,0.09163257867241098,-0.006007439215635399,0.08111816551047732,3.2045415558120642
3,-13,-41.5,492.29182142857144,491.52623500000004,493.491465,PASS,PASS,PASS,491.5125000000001,493.62,0.5050607524604934,0.009227544199336623,0.0010172577781832318,0.04050058725853596,0.006299368618733232,0.03964757441554355,-7.295905195679259
4,-12,-40.5,492.3072619047619,491.565515,493.26211000000006,PASS,PASS,PASS,491.5485,493.274,0.49264900232212777,0.006091385778322105,-0.006306998224886381,0.11056660321576806,-0.001691563057165821,0.08610512891562809,-4.659133362447752
5,-11,-39.5,492.336869047619,491.58586500000007,493.36861500000003,PASS,PASS,PASS,491.5545,493.409,0.5293948577008005,7.779596100297615e-05,-0.0075277075587409535,0.08322870681627212,-0.005831467833266036,0.06453175208917399,-12.46548100644255
6,-10,-38.5,492.2981547619048,491.54723,493.569605,PASS,PASS,PASS,491.546,493.6145,0.5456198923499685,0.007941163104508854,-0.005798369335783199,0.04161435340814181,0.00202824818758691,0.02381973849028177,-15.912353033288303
7,-9,-37.5,492.3778095238097,491.60949000000005,493.59654000000006,PASS,PASS,PASS,491.59350000000006,493.66050000000007,0.5128832766983641,-0.008237738973403715,-0.015462318228766763,0.032299218338673365,-0.010637622640881784,0.018363854683685763,-8.957734619027944
8,-8,-36.5,492.31916666666666,491.5009799999999,493.41559000000007,PASS,PASS,PASS,491.4894999999999,493.4775000000001,0.4880978593737259,0.0036733762015938917,0.0056966435579764415,0.06935725568021334,0.0114371226787143,0.0550166178098101,-3.69228135515006
9,-7,-35.5,492.3002380952381,491.590855,493.21565,PASS,PASS,PASS,491.5845,493.3325,0.4403758405639267,0.007518011428587479,-0.013631254227979122,0.09872018144265622,-0.006846609102666019,0.09551594612945931,6.445859811071643
10,-6,-34.5,492.41084523809525,491.59621500000003,493.49652999999995,PASS,PASS,PASS,491.571,493.5035,0.5061297251054395,-0.014947715548797662,-0.010884658226826572,0.06409217933662725,-0.007937021368024533,0.038621621139877285,-7.522999435352699
11,-5,-33.5,492.24454761904764,491.617235,493.229385,PASS,PASS,PASS,491.6035,493.3325,0.40986252617194424,0.0188294602285249,-0.01749683378516792,0.09872018144265622,-0.012213227677272879,0.09273382011930614,12.928156588753254
12,-4,-32.5,492.2475595238095,491.51605,493.179415,PASS,PASS,PASS,491.514,493.269,0.43966585430718363,0.018217703805618192,0.0007120804447398271,0.11157911789723002,0.008371355358025304,0.10285561383807654,6.596690414563643
13,-3,-31.5,492.2800357142857,491.36327500000004,493.18435,PASS,PASS,PASS,491.33150000000006,493.211,0.4465245110151055,0.011621373680302518,0.03784198934929515,0.12332428820219796,0.03945115644729077,0.10185599302554807,5.139626533995223
14,-2,-30.5,492.32647619047617,491.53354999999993,493.394385,PASS,PASS,PASS,491.5109999999999,493.4975,0.503043832066615,0.002188718321485101,0.0013224351116844608,0.065307196954377,0.004811240685729337,0.059311847663868676,-6.867427436687794
15,-1,-29.5,492.2806904761904,491.34179,493.31459,PASS,PASS,PASS,491.293,493.3765,0.4808484238680213,0.011488383153598226,0.045674874241502635,0.08981005224577486,0.04382196008927609,0.07547491610072304,-2.152199808617463
16,0,-28.5,492.4071428571429,491.57814500000006,493.34173,PASS,PASS,PASS,491.564,493.40199999999993,0.4897000859873535,-0.014195714570441803,-0.009460497337335352,0.08464622737033267,-0.004260948674965401,0.0699775080253315,-4.032660911471309
17,1,-27.5,492.3075952380953,491.5341,493.645135,PASS,PASS,PASS,491.50950000000006,493.656,0.5465701507884188,0.006023681510159906,0.0016276124451163007,0.033210481552002936,0.004699351367438542,0.008520577402054669,-16.114227439142724
18,2,-26.5,492.24575000000004,491.50124,493.3501300000001,PASS,PASS,PASS,491.475,493.35300000000007,0.5021610645560869,0.018585241261270074,0.008646691114754072,0.09456887124864147,0.01138422954642318,0.06827602579121476,-6.679890910323365
19,3,-25.5,492.3142619047619,491.50668,493.46439,PASS,PASS,PASS,491.4665,493.4934999999999,0.5217382793814214,0.0046695961472045765,0.010376029337711826,0.06611720869956268,0.0102775424711405,0.04513181625937195,-10.8389053965239
